subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785147752452,20260728,161315,0,0.025,2,685.6,82.45454545454545,302.0,-22.700000000000003,263.5
subject_1785147752452,20260728,161315,1,1.088,20,607.3000000000001,96.68181818181819,244.0,-62.45,183.0
subject_1785147752452,20260728,161315,2,2.714,20,925.3,123.8409090909091,403.5,-50.8,296.25
subject_1785147752452,20260728,161315,3,4.372,19,844.0,111.22727272727273,320.0,-60.0,260.5
subject_1785147752452,20260728,161315,4,5.967,20,1172.5,140.27272727272725,518.0,-83.25,291.25
subject_1785147752452,20260728,161315,5,7.593,20,1105.3,131.1590909090909,493.5,-60.7,300.5
subject_1785147752452,20260728,161315,6,9.219,20,802.0,93.70454545454545,345.5,-54.3,205.75
subject_1785147752452,20260728,161315,7,10.845,20,935.1999999999999,99.38636363636363,393.5,-46.45,233.0
subject_1785147752452,20260728,161315,8,12.503,19,1009.8000000000001,113.13636363636364,425.0,-48.6,233.5
subject_1785147752452,20260728,161315,9,14.097,20,791.7,107.88636363636363,354.5,-48.35,219.25
subject_1785147752452,20260728,161315,10,15.724,20,1109.7,117.9090909090909,423.0,-61.95,264.75
subject_1785147752452,20260728,161315,11,17.35,20,1313.5,131.75,532.0,-49.05,307.75
subject_1785147752452,20260728,161315,12,18.976,20,1276.8,128.25,503.5,-53.35,305.5
subject_1785147752452,20260728,161315,13,20.603,20,1130.9,121.77272727272728,432.5,-41.7,289.75
subject_1785147752452,20260728,161315,14,22.228,20,1183.6,117.02272727272728,463.5,-35.15,250.0
subject_1785147752452,20260728,161315,15,23.855,20,1501.2,149.45454545454544,587.5,-60.650000000000006,325.0
subject_1785147752452,20260728,161315,16,25.481,20,1127.0,99.45454545454545,398.5,-46.55,244.75
subject_1785147752452,20260728,161315,17,27.107,19,767.0,79.5,280.0,-70.2,187.5
subject_1785147752452,20260728,161315,18,28.734,20,1330.5,147.70454545454544,542.5,-64.65,296.75
subject_1785147752452,20260728,161315,19,30.36,20,1515.0,158.1818181818182,630.0,-81.4,338.25
subject_1785147752452,20260728,161315,20,31.986,20,1269.7,134.04545454545456,472.0,-60.25,260.75
subject_1785147752452,20260728,161315,21,33.612,20,1148.8000000000002,109.88636363636363,413.5,-80.1,244.5
subject_1785147752452,20260728,161315,22,35.239,20,1128.2,110.22727272727272,464.5,-66.4,261.75
subject_1785147752452,20260728,161315,23,36.865,20,1404.2,145.45454545454544,579.0,-64.05,306.5
subject_1785147752452,20260728,161315,24,38.491,20,1464.8999999999999,143.3181818181818,541.5,-88.65,307.0
subject_1785147752452,20260728,161315,25,40.117,20,1428.0,143.4090909090909,513.5,-74.6,300.75
subject_1785147752452,20260728,161315,26,41.744,20,1327.0,139.1818181818182,517.5,-85.5,297.0
subject_1785147752452,20260728,161315,27,43.37,20,1357.3,137.3181818181818,530.5,-69.45,307.25
subject_1785147752452,20260728,161315,28,45.027,19,1464.0,154.5,592.0,-88.3,316.0
subject_1785147752452,20260728,161315,29,46.622,20,1450.9,134.9318181818182,504.5,-92.3,281.5
subject_1785147752452,20260728,161315,30,48.249,20,1382.1,131.29545454545456,540.0,-65.0,291.75
subject_1785147752452,20260728,161315,31,49.875,20,1318.7,132.54545454545456,566.0,-94.2,308.25
subject_1785147752452,20260728,161315,32,51.502,20,1463.0,133.04545454545456,536.5,-57.8,282.25
subject_1785147752452,20260728,161315,33,53.127,20,1421.0,141.6818181818182,582.5,-99.35,311.75
subject_1785147752452,20260728,161315,34,54.754,20,1306.9,126.70454545454545,485.5,-87.45,266.5
subject_1785147752452,20260728,161315,35,56.38,20,1049.3,92.93181818181819,386.5,-109.8,203.75
subject_1785147752452,20260728,161315,36,58.006,20,967.9000000000001,68.75,314.0,-82.9,197.75
subject_1785147752452,20260728,161315,37,59.632,20,910.7,51.77272727272727,241.0,-115.15,154.0
subject_1785147752452,20260728,161315,38,61.258,20,944.7,54.86363636363636,268.5,-122.15,178.0
subject_1785147752452,20260728,161315,39,62.885,20,980.8,55.40909090909091,254.0,-94.95,166.75
subject_1785147752452,20260728,161315,40,64.511,20,1026.8,85.72727272727272,376.0,-101.05,205.5
subject_1785147752452,20260728,161315,41,66.138,20,1203.7,114.43181818181819,422.5,-72.5,232.0
subject_1785147752452,20260728,161315,42,67.764,20,1321.1,116.61363636363637,480.0,-95.9,245.75
subject_1785147752452,20260728,161315,43,69.39,20,1322.5,117.9090909090909,465.5,-73.94999999999999,248.75
subject_1785147752452,20260728,161315,44,71.016,20,1281.1000000000001,115.5909090909091,456.5,-93.7,239.25
subject_1785147752452,20260728,161315,45,72.642,20,1235.7,121.9090909090909,467.0,-78.5,244.75
subject_1785147752452,20260728,161315,46,74.268,20,1322.1999999999998,119.11363636363637,472.0,-86.6,253.25
subject_1785147752452,20260728,161315,47,75.895,20,1165.3000000000002,103.88636363636363,420.5,-86.65,215.25
subject_1785147752452,20260728,161315,48,77.521,20,1185.8,107.25,400.5,-84.05,230.0
subject_1785147752452,20260728,161315,49,79.147,20,1263.0,112.13636363636364,397.0,-81.6,212.75
subject_1785147752452,20260728,161315,50,80.774,20,1407.0,129.95454545454544,479.0,-64.8,266.5
