subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785157956456,20260727,223305,0,1.911,10,1173.1,123.13636363636364,434.0,1.0,279.5
subject_1785157956456,20260727,223305,1,3.746,4,1150.1999999999998,112.11363636363637,302.5,243.85,237.25
subject_1785157956456,20260727,223305,2,5.145,11,1303.4,127.63636363636364,372.0,74.0,246.5
subject_1785157956456,20260727,223305,3,6.762,11,1087.6,125.63636363636364,356.0,30.799999999999997,257.0
subject_1785157956456,20260727,223305,4,8.348,12,1121.9,119.93181818181819,419.5,73.19999999999999,249.25
subject_1785157956456,20260727,223305,5,9.934,13,1097.0,142.04545454545453,435.0,60.8,276.5
subject_1785157956456,20260727,223305,6,11.551,13,1348.1999999999998,163.22727272727272,416.0,3.5,309.0
subject_1785157956456,20260727,223305,7,13.199,12,1180.7,151.77272727272728,487.0,128.05,312.25
subject_1785157956456,20260727,223305,8,14.754,14,1443.9,174.02272727272728,416.5,40.45,310.75
subject_1785157956456,20260727,223305,9,16.433,12,1116.3,161.61363636363637,439.5,64.80000000000001,298.75
subject_1785157956456,20260727,223305,10,18.05,12,1140.5,166.8409090909091,446.0,129.5,324.5
subject_1785157956456,20260727,223305,11,19.667,12,1242.0,180.9318181818182,517.5,182.5,362.75
subject_1785157956456,20260727,223305,12,21.287,12,1371.3,169.8409090909091,561.0,229.9,338.5
subject_1785157956456,20260727,223305,13,22.904,12,1334.0,179.20454545454547,550.0,193.2,338.5
subject_1785157956456,20260727,223305,14,24.549,11,1437.2,186.6818181818182,542.0,132.2,363.0
subject_1785157956456,20260727,223305,15,26.166,11,1249.0,172.04545454545453,525.0,223.6,362.5
subject_1785157956456,20260727,223305,16,27.783,11,1552.6000000000001,211.54545454545453,625.0,95.9,451.0
subject_1785157956456,20260727,223305,17,29.431,10,1740.0,264.72727272727275,635.5,193.3,475.0
subject_1785157956456,20260727,223305,18,31.048,10,1794.6,206.61363636363637,658.0,262.5,415.75
subject_1785157956456,20260727,223305,19,32.696,9,1645.8000000000002,192.63636363636363,625.0,200.0,376.0
subject_1785157956456,20260727,223305,20,34.282,10,1923.3,280.1136363636364,680.5,200.75,480.25
subject_1785157956456,20260727,223305,21,35.899,10,2015.4,284.02272727272725,699.0,205.3,550.75
subject_1785157956456,20260727,223305,22,37.547,9,2342.4,295.27272727272725,712.0,340.1,449.0
subject_1785157956456,20260727,223305,23,40.843,4,1503.3,171.1590909090909,521.0,147.35,300.25
subject_1785157956456,20260727,223305,24,42.46,5,1730.0,216.77272727272728,566.0,175.5,308.5
subject_1785157956456,20260727,223305,25,44.046,8,2479.5,246.29545454545456,695.0,109.55,416.75
subject_1785157956456,20260727,223305,26,45.635,8,2545.8,341.0,1006.5,200.29999999999998,574.0
subject_1785157956456,20260727,223305,27,47.159,3,736.2,146.77272727272728,344.0,93.0,320.5
subject_1785157956456,20260727,223305,28,48.807,3,1193.6,230.8181818181818,542.0,125.4,380.0
subject_1785157956456,20260727,223305,29,50.486,5,1607.3999999999999,280.45454545454544,681.0,149.1,423.0
subject_1785157956456,20260727,223305,30,52.162,4,2726.3,372.95454545454544,992.5,264.8,692.5
subject_1785157956456,20260727,223305,31,53.655,5,1575.0,312.6818181818182,856.0,33.5,589.5
subject_1785157956456,20260727,223305,32,55.272,5,2604.4,351.40909090909093,890.0,158.3,607.5
subject_1785157956456,20260727,223305,33,57.044,3,2493.3999999999996,353.09090909090907,1019.0,150.4,690.0
subject_1785157956456,20260727,223305,34,58.661,3,3007.3999999999996,346.90909090909093,1022.0,207.4,687.0
subject_1785157956456,20260727,223305,35,60.219,4,2319.8,408.0909090909091,1082.5,197.65,769.0
subject_1785157956456,20260727,223305,36,61.867,5,4397.200000000001,609.5454545454545,1286.0,378.7,979.5
subject_1785157956456,20260727,223305,37,63.452,5,4936.200000000001,603.0454545454545,1544.0,-151.0,1020.5
subject_1785157956456,20260727,223305,38,65.16,2,4708.1,600.5227272727273,1684.0,135.85000000000002,1019.75
subject_1785157956456,20260727,223305,39,66.708,4,3753.8,599.5681818181818,1518.5,-247.3,1085.75
