subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785157956456,20260727,221734,0,0.071,2,4654.4,601.4090909090909,1046.5,453.7,1216.5
subject_1785157956456,20260727,221734,1,1.328,1,8348.2,464.22727272727275,824.0,426.9,823.5
subject_1785157956456,20260727,221734,2,2.915,1,10326.8,536.4545454545455,1070.0,569.6,1075.0
subject_1785157956456,20260727,221734,3,4.532,1,9488.2,522.9545454545455,1117.0,483.9,1075.5
subject_1785157956456,20260727,221734,4,6.118,1,8958.0,391.72727272727275,941.0,627.0,774.0
subject_1785157956456,20260727,221734,5,7.829,1,9159.8,480.8181818181818,978.0,504.6,969.0
subject_1785157956456,20260727,221734,6,9.384,1,9463.2,496.22727272727275,969.0,515.9,945.5
subject_1785157956456,20260727,221734,7,11.032,1,10143.2,482.59090909090907,1079.0,617.9,1023.5
subject_1785157956456,20260727,221734,8,12.68,1,9490.4,512.3636363636364,1111.0,496.8,1090.0
subject_1785157956456,20260727,221734,9,14.235,1,9337.8,457.1363636363636,1026.0,567.1,941.5
subject_1785157956456,20260727,221734,10,15.945,1,9346.2,492.40909090909093,1051.0,513.9,982.5
subject_1785157956456,20260727,221734,11,17.469,1,9629.2,399.5,1016.0,703.9,849.5
subject_1785157956456,20260727,221734,12,19.366,1,10214.2,527.5454545454545,1120.0,566.4,1073.0
subject_1785157956456,20260727,221734,13,20.766,1,10332.8,493.8181818181818,1122.0,628.6,1054.0
subject_1785157956456,20260727,221734,14,22.352,1,10531.4,508.04545454545456,1114.0,631.3,1058.5
subject_1785157956456,20260727,221734,15,24.249,1,10677.2,478.45454545454544,1089.0,694.4,1011.0
subject_1785157956456,20260727,221734,16,25.959,1,10282.8,503.40909090909093,1033.0,609.1,974.5
subject_1785157956456,20260727,221734,17,27.544,1,9877.8,478.3181818181818,1028.0,605.1,923.5
subject_1785157956456,20260727,221734,18,29.099,1,10006.6,457.1363636363636,951.0,648.7,863.5
subject_1785157956456,20260727,221734,19,30.81,1,10126.2,426.8181818181818,977.0,711.4,835.0
subject_1785157956456,20260727,221734,20,31.977,1,6339.799999999999,601.1818181818181,1285.0,-1522.6,854.0
subject_1785157956456,20260727,221734,21,33.64,1,9651.8,457.72727272727275,913.0,647.6,900.0
subject_1785157956456,20260727,221734,22,35.211,1,6753.0,589.9090909090909,1318.0,-1564.0,867.0
subject_1785157956456,20260727,221734,23,36.828,1,7172.6,599.0454545454545,1231.0,-1639.7,875.5
