subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785216215099,20260728,160118,0,0.008,3,776.4,72.20454545454545,282.0,15.450000000000001,164.0
subject_1785216215099,20260728,160118,1,1.2,17,713.6,60.77272727272727,203.0,39.5,149.0
subject_1785216215099,20260728,160118,2,2.823,19,1031.1999999999998,86.13636363636364,306.0,31.9,280.0
subject_1785216215099,20260728,160118,3,4.453,10,723.5,73.36363636363636,324.0,28.6,209.75
subject_1785216215099,20260728,160118,4,6.076,16,919.5,78.81818181818181,332.0,30.65,215.5
subject_1785216215099,20260728,160118,5,7.706,18,1186.8,101.68181818181819,404.0,34.4,296.25
subject_1785216215099,20260728,160118,6,9.329,20,1146.0,113.72727272727272,321.0,31.799999999999997,342.5
subject_1785216215099,20260728,160118,7,10.959,19,1361.2,105.81818181818181,442.0,39.0,313.5
subject_1785216215099,20260728,160118,8,12.582,20,1310.9,113.43181818181819,337.5,27.1,339.25
subject_1785216215099,20260728,160118,9,14.212,20,1222.0,115.6590909090909,497.5,26.75,343.25
subject_1785216215099,20260728,160118,10,15.835,20,900.1000000000001,90.75,317.0,30.200000000000003,258.25
subject_1785216215099,20260728,160118,11,17.462,20,1106.0,119.97727272727272,570.0,13.95,315.25
subject_1785216215099,20260728,160118,12,19.092,19,938.4000000000001,96.54545454545455,385.0,16.2,301.0
subject_1785216215099,20260728,160118,13,20.715,18,1013.0999999999999,108.86363636363637,509.5,24.1,314.25
subject_1785216215099,20260728,160118,14,22.341,19,1048.4,106.81818181818181,367.0,23.0,294.5
subject_1785216215099,20260728,160118,15,23.968,19,1278.6,124.27272727272727,452.0,21.4,348.0
subject_1785216215099,20260728,160118,16,25.594,19,1088.0,121.22727272727273,471.0,37.8,341.0
subject_1785216215099,20260728,160118,17,27.224,19,1480.4,139.22727272727272,375.0,42.0,374.5
subject_1785216215099,20260728,160118,18,28.847,20,1656.8,137.4090909090909,408.5,40.45,420.25
subject_1785216215099,20260728,160118,19,30.474,17,1109.0,96.22727272727273,452.0,27.3,293.0
subject_1785216215099,20260728,160118,20,32.163,18,1336.8000000000002,110.0,459.5,42.75,340.75
subject_1785216215099,20260728,160118,21,33.727,19,1508.6,121.68181818181819,351.0,21.0,352.0
subject_1785216215099,20260728,160118,22,35.416,18,1446.5,106.06818181818181,369.0,25.05,353.25
subject_1785216215099,20260728,160118,23,36.98,19,1487.0,124.72727272727273,600.0,22.9,385.0
subject_1785216215099,20260728,160118,24,38.638,19,1266.4,113.86363636363636,452.0,31.1,351.5
subject_1785216215099,20260728,160118,25,40.233,20,1434.3,113.5909090909091,348.5,27.5,367.25
subject_1785216215099,20260728,160118,26,41.891,19,1410.4,110.63636363636364,362.0,25.200000000000003,376.0
subject_1785216215099,20260728,160118,27,43.486,20,1607.1,124.9090909090909,473.0,34.0,388.25
subject_1785216215099,20260728,160118,28,45.144,19,1581.0,126.04545454545455,576.0,24.1,386.0
subject_1785216215099,20260728,160118,29,46.739,20,1289.6,116.1590909090909,434.0,28.75,355.75
subject_1785216215099,20260728,160118,30,48.397,19,1354.2,121.81818181818181,674.0,31.8,407.0
subject_1785216215099,20260728,160118,31,49.992,20,1212.8,103.22727272727272,349.5,24.25,341.5
subject_1785216215099,20260728,160118,32,51.653,19,1395.2,122.81818181818181,677.0,23.7,404.0
subject_1785216215099,20260728,160118,33,53.245,20,1848.4,145.04545454545456,443.5,34.65,476.0
subject_1785216215099,20260728,160118,34,54.871,15,972.8,92.13636363636364,470.0,28.9,361.0
subject_1785216215099,20260728,160118,35,56.498,18,1005.5999999999999,94.02272727272727,531.5,31.25,363.25
subject_1785216215099,20260728,160118,36,58.124,15,1039.6,94.81818181818181,544.0,25.9,368.0
subject_1785216215099,20260728,160118,37,59.751,20,1132.2,102.04545454545455,407.5,33.0,294.75
subject_1785216215099,20260728,160118,38,61.377,16,1111.9,99.63636363636364,473.5,29.05,322.0
subject_1785216215099,20260728,160118,39,63.035,17,1008.8000000000001,95.31818181818181,364.0,29.5,273.0
subject_1785216215099,20260728,160118,40,64.63,14,1061.5,97.88636363636364,582.0,33.099999999999994,377.0
subject_1785216215099,20260728,160118,41,66.288,14,976.1,95.79545454545455,535.0,26.2,353.75
subject_1785216215099,20260728,160118,42,67.883,15,967.4,90.68181818181819,559.0,23.7,356.5
subject_1785216215099,20260728,160118,43,69.541,12,955.0,92.20454545454545,557.0,28.799999999999997,366.25
subject_1785216215099,20260728,160118,44,71.136,17,862.8,83.81818181818181,328.0,31.7,261.5
subject_1785216215099,20260728,160118,45,72.794,14,928.0,86.56818181818181,489.0,27.5,327.75
subject_1785216215099,20260728,160118,46,74.389,16,1072.3,86.0909090909091,371.0,46.5,310.5
subject_1785216215099,20260728,160118,47,76.047,19,2106.6000000000004,168.0,506.0,62.1,499.0
subject_1785216215099,20260728,160118,48,77.642,20,1986.9,151.13636363636363,454.5,52.8,478.5
subject_1785216215099,20260728,160118,49,79.272,20,1899.3,142.5,424.0,43.3,443.5
subject_1785216215099,20260728,160118,50,80.895,20,2058.3999999999996,150.52272727272728,458.0,55.599999999999994,458.75
subject_1785216215099,20260728,160118,51,82.553,19,1778.4,132.5909090909091,403.0,32.0,431.5
subject_1785216215099,20260728,160118,52,84.148,20,1715.0,126.11363636363636,400.0,40.400000000000006,411.25
subject_1785216215099,20260728,160118,53,85.778,20,1697.2,119.75,370.5,32.7,396.5
subject_1785216215099,20260728,160118,54,87.401,20,1635.3,125.0,617.0,42.7,389.0
subject_1785216215099,20260728,160118,55,89.031,20,1616.0,120.25,422.5,38.7,405.75
subject_1785216215099,20260728,160118,56,90.654,20,1571.8,111.20454545454545,394.5,39.05,373.75
subject_1785216215099,20260728,160118,57,92.284,20,1569.4,109.02272727272728,380.0,35.95,376.0
subject_1785216215099,20260728,160118,58,93.907,20,1612.0,123.5,537.0,33.15,382.0
subject_1785216215099,20260728,160118,59,95.537,20,1500.5,114.54545454545455,368.5,31.700000000000003,377.25
subject_1785216215099,20260728,160118,60,97.163,20,1599.5,120.6590909090909,524.0,33.2,381.25
subject_1785216215099,20260728,160118,61,98.786,20,1634.4,109.5,470.5,33.849999999999994,358.5
subject_1785216215099,20260728,160118,62,100.416,20,1452.6000000000001,112.31818181818181,342.5,34.3,346.0
subject_1785216215099,20260728,160118,63,102.039,20,1545.1,107.20454545454547,338.5,32.0,340.5
subject_1785216215099,20260728,160118,64,103.669,20,1442.1,115.79545454545455,344.5,30.9,372.75
subject_1785216215099,20260728,160118,65,105.292,20,1569.5,121.0,363.0,31.2,380.75
subject_1785216215099,20260728,160118,66,106.922,20,1634.3,114.8409090909091,356.0,34.65,350.25
subject_1785216215099,20260728,160118,67,108.545,20,1586.3999999999999,125.97727272727272,579.5,30.65,384.75
subject_1785216215099,20260728,160118,68,110.171,19,984.5999999999999,78.0,350.0,26.8,249.0
subject_1785216215099,20260728,160118,69,111.829,19,1452.0,116.5909090909091,495.0,23.7,358.5
subject_1785216215099,20260728,160118,70,113.424,20,1510.3,100.04545454545453,348.0,31.45,343.0
subject_1785216215099,20260728,160118,71,115.082,19,1485.1999999999998,110.27272727272727,355.0,26.4,374.0
subject_1785216215099,20260728,160118,72,116.677,19,1384.0,107.81818181818181,334.0,28.8,335.0
subject_1785216215099,20260728,160118,73,118.335,19,1310.8000000000002,94.45454545454545,323.0,34.0,325.5
subject_1785216215099,20260728,160118,74,119.93,20,1318.3,94.88636363636363,331.0,29.65,331.0
subject_1785216215099,20260728,160118,75,121.591,19,1269.0,100.86363636363636,494.0,23.5,294.0
subject_1785216215099,20260728,160118,76,123.183,20,1875.9,138.75,436.0,31.15,457.5
subject_1785216215099,20260728,160118,77,124.872,17,878.1999999999999,68.86363636363636,278.0,21.1,248.0
subject_1785216215099,20260728,160118,78,126.436,18,1030.3999999999999,73.81818181818181,305.5,34.349999999999994,273.5
subject_1785216215099,20260728,160118,79,128.062,20,1720.1,116.6590909090909,398.0,48.55,378.0
subject_1785216215099,20260728,160118,80,129.72,19,1658.6,116.04545454545455,392.0,31.9,403.0
subject_1785216215099,20260728,160118,81,131.315,20,1751.6,121.02272727272728,375.0,50.2,397.75
subject_1785216215099,20260728,160118,82,132.945,20,1694.2,121.9090909090909,413.0,39.599999999999994,397.25
subject_1785216215099,20260728,160118,83,134.568,20,1879.6,119.56818181818181,406.5,40.650000000000006,414.25
subject_1785216215099,20260728,160118,84,136.198,20,1835.3000000000002,128.9318181818182,415.0,50.0,406.0
subject_1785216215099,20260728,160118,85,137.821,20,1930.3999999999999,135.77272727272725,458.5,29.65,424.5
subject_1785216215099,20260728,160118,86,139.447,20,1721.3000000000002,116.0,408.0,38.55,404.25
subject_1785216215099,20260728,160118,87,141.105,19,1550.0,104.18181818181819,350.0,34.5,350.0
subject_1785216215099,20260728,160118,88,142.7,20,1649.7,101.9090909090909,356.5,33.650000000000006,359.25
subject_1785216215099,20260728,160118,89,144.361,19,1713.2,109.81818181818181,432.0,34.3,388.0
subject_1785216215099,20260728,160118,90,145.953,20,1619.3000000000002,104.8409090909091,365.0,21.0,372.75
subject_1785216215099,20260728,160118,91,147.579,20,1786.0,106.95454545454545,369.5,28.7,374.5
subject_1785216215099,20260728,160118,92,149.206,20,1715.5,113.0,403.5,32.7,378.25
subject_1785216215099,20260728,160118,93,150.832,20,1814.5,117.88636363636364,367.5,36.75,386.25
subject_1785216215099,20260728,160118,94,152.462,20,1822.7,114.86363636363636,385.5,36.75,379.5
subject_1785216215099,20260728,160118,95,154.085,20,1799.6,121.61363636363636,376.5,38.2,392.5
subject_1785216215099,20260728,160118,96,155.715,20,1556.0,118.77272727272728,366.0,21.95,378.5
subject_1785216215099,20260728,160118,97,157.338,20,1708.1999999999998,118.72727272727272,381.5,33.2,388.25
subject_1785216215099,20260728,160118,98,158.964,20,1743.1999999999998,113.36363636363636,372.0,30.200000000000003,373.0
subject_1785216215099,20260728,160118,99,160.594,20,1775.5,119.9090909090909,391.5,21.1,395.75
subject_1785216215099,20260728,160118,100,162.217,20,1750.5,116.25,462.5,35.3,369.25
subject_1785216215099,20260728,160118,101,163.847,20,1713.4,114.88636363636364,371.5,29.35,368.75
subject_1785216215099,20260728,160118,102,165.47,20,1613.5,104.04545454545455,359.5,19.85,364.5
subject_1785216215099,20260728,160118,103,167.096,20,1593.8,112.38636363636363,375.5,31.099999999999998,359.5
subject_1785216215099,20260728,160118,104,168.723,20,1715.8,118.72727272727272,406.5,26.700000000000003,365.5
subject_1785216215099,20260728,160118,105,170.349,20,1850.6000000000001,141.25,583.5,20.9,388.25
