subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784225910998,20260720,220754,0,0.001,11,2689.8999999999996,261.04545454545456,650.0,191.95,440.0
subject_1784225910998,20260720,220754,1,1.557,12,2049.2,234.61363636363637,544.0,76.25,518.25
subject_1784225910998,20260720,220754,2,3.237,17,2255.0,223.95454545454547,499.0,52.5,468.5
subject_1784225910998,20260720,220754,3,4.793,15,1664.6000000000001,214.95454545454547,649.0,-34.2,417.5
subject_1784225910998,20260720,220754,4,6.411,13,1607.4,216.95454545454547,647.0,1.7000000000000002,432.5
subject_1784225910998,20260720,220754,5,8.029,12,2118.7,280.3181818181818,690.0,38.7,551.25
subject_1784225910998,20260720,220754,6,9.647,12,1811.0,227.02272727272728,640.5,-31.95,386.75
subject_1784225910998,20260720,220754,7,11.265,15,2014.0,372.04545454545456,687.0,196.5,680.5
subject_1784225910998,20260720,220754,8,12.883,9,2252.4,372.77272727272725,716.0,210.0,688.5
subject_1784225910998,20260720,220754,9,14.501,8,1787.5,225.20454545454544,669.5,54.5,470.5
subject_1784225910998,20260720,220754,10,16.119,11,2427.0,275.22727272727275,751.0,104.2,643.5
subject_1784225910998,20260720,220754,11,17.737,13,2277.6,255.04545454545453,697.0,79.3,595.0
subject_1784225910998,20260720,220754,12,19.355,11,2275.4,250.95454545454547,713.0,4.200000000000003,558.0
subject_1784225910998,20260720,220754,13,20.973,13,1855.0,232.1818181818182,712.0,42.5,478.5
subject_1784225910998,20260720,220754,14,22.591,13,2165.8,231.0,745.0,171.8,648.0
subject_1784225910998,20260720,220754,15,24.209,16,2272.6,240.22727272727272,742.5,20.85,608.75
subject_1784225910998,20260720,220754,16,25.827,16,1957.7,234.5,675.0,35.400000000000006,451.75
subject_1784225910998,20260720,220754,17,27.445,10,1902.1999999999998,216.75,545.5,123.0,435.0
subject_1784225910998,20260720,220754,18,29.063,15,1975.3999999999999,266.8181818181818,714.0,68.6,476.0
subject_1784225910998,20260720,220754,19,30.681,8,2505.5,281.3181818181818,682.5,0.5999999999999979,530.5
subject_1784225910998,20260720,220754,20,32.299,10,2358.6,280.3181818181818,676.5,60.75,535.25
subject_1784225910998,20260720,220754,21,33.917,9,2596.8,308.72727272727275,693.0,-0.29999999999999716,563.0
subject_1784225910998,20260720,220754,22,35.534,10,2428.7,261.90909090909093,739.5,14.100000000000001,523.75
subject_1784225910998,20260720,220754,23,37.158,10,2496.6,297.1363636363636,676.0,21.15,558.0
subject_1784225910998,20260720,220754,24,38.776,7,2412.6000000000004,255.9090909090909,551.0,54.3,559.0
subject_1784225910998,20260720,220754,25,40.388,9,2723.2000000000003,331.45454545454544,890.0,26.200000000000003,600.0
subject_1784225910998,20260720,220754,26,42.006,5,2504.4,227.0909090909091,810.0,-53.80000000000001,461.0
subject_1784225910998,20260720,220754,27,43.624,6,2536.0,290.9318181818182,749.5,38.6,554.5
subject_1784225910998,20260720,220754,28,45.242,9,2875.2,322.40909090909093,711.0,4.900000000000006,593.0
subject_1784225910998,20260720,220754,29,46.86,13,2739.6000000000004,298.6818181818182,855.0,-21.799999999999997,661.5
subject_1784225910998,20260720,220754,30,48.478,11,3175.6000000000004,359.22727272727275,829.0,-15.599999999999994,728.5
subject_1784225910998,20260720,220754,31,50.096,9,3182.0,292.8636363636364,725.0,-61.5,663.5
subject_1784225910998,20260720,220754,32,51.714,10,2543.5,265.75,771.5,-37.9,560.75
subject_1784225910998,20260720,220754,33,53.332,11,3212.8,276.72727272727275,755.0,-44.7,622.0
subject_1784225910998,20260720,220754,34,54.95,9,2670.3999999999996,279.3636363636364,572.0,-54.599999999999994,536.5
subject_1784225910998,20260720,220754,35,56.568,13,2491.3999999999996,263.77272727272725,755.0,-86.3,546.0
subject_1784225910998,20260720,220754,36,58.186,9,2628.3999999999996,279.0,733.0,-66.3,570.5
subject_1784225910998,20260720,220754,37,59.803,12,2670.7,269.02272727272725,817.0,-69.55,601.5
subject_1784225910998,20260720,220754,38,61.421,15,2601.7999999999997,277.04545454545456,697.0,-67.6,560.5
