subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785397463794,20260730,205037,0,0.173,12,3214.3999999999996,249.04545454545456,1016.0,245.15,763.0
subject_1785397463794,20260730,205037,1,1.89,10,3224.4,273.22727272727275,1108.5,210.65,707.75
subject_1785397463794,20260730,205037,2,3.419,13,2634.8,251.72727272727272,915.0,247.7,632.0
subject_1785397463794,20260730,205037,3,5.106,16,3004.0,267.52272727272725,893.0,207.64999999999998,678.75
subject_1785397463794,20260730,205037,4,6.677,44,3657.3999999999996,288.3863636363636,908.5,176.4,705.0
subject_1785397463794,20260730,205037,5,11.577,16,3962.4,257.75,726.5,297.1,544.5
subject_1785397463794,20260730,205037,6,13.166,15,3438.6000000000004,273.5,686.0,318.6,559.0
subject_1785397463794,20260730,205037,7,14.782,18,3673.1,298.0,624.5,286.6,548.75
subject_1785397463794,20260730,205037,8,16.468,16,2834.1000000000004,211.88636363636363,536.5,253.89999999999998,439.5
subject_1785397463794,20260730,205037,9,18.066,12,3485.7,364.5454545454545,933.5,239.9,719.25
subject_1785397463794,20260730,205037,10,19.652,20,3181.0,258.6818181818182,604.5,223.45,473.75
subject_1785397463794,20260730,205037,11,21.283,17,2828.0,229.6818181818182,559.0,229.8,446.5
subject_1785397463794,20260730,205037,12,22.906,15,3098.6000000000004,337.1363636363636,842.0,133.6,702.5
subject_1785397463794,20260730,205037,13,24.522,17,2668.0,340.22727272727275,880.0,114.80000000000001,652.0
subject_1785397463794,20260730,205037,14,26.153,16,3149.6,312.6136363636364,694.0,156.15,568.75
subject_1785397463794,20260730,205037,15,27.769,18,3386.3999999999996,278.6363636363636,694.5,228.5,589.75
subject_1785397463794,20260730,205037,16,29.461,15,3515.4,291.77272727272725,716.0,229.9,632.5
subject_1785397463794,20260730,205037,17,31.023,15,3364.2,296.5,715.0,216.6,591.5
subject_1785397463794,20260730,205037,18,32.639,18,3723.2999999999997,290.5681818181818,668.5,222.0,541.25
subject_1785397463794,20260730,205037,19,34.27,17,3247.6000000000004,276.45454545454544,759.0,197.8,574.0
subject_1785397463794,20260730,205037,20,35.893,17,3986.2,285.72727272727275,653.0,167.0,641.5
subject_1785397463794,20260730,205037,21,37.546,12,3945.6,365.97727272727275,924.0,142.35,778.75
subject_1785397463794,20260730,205037,22,39.164,11,3577.2,328.8636363636364,991.0,225.8,728.0
subject_1785397463794,20260730,205037,23,40.756,8,3737.5,349.25,1052.0,235.35,794.25
subject_1785397463794,20260730,205037,24,42.412,12,4387.5,348.25,1171.0,236.75,845.75
subject_1785397463794,20260730,205037,25,44.034,9,3807.4,350.22727272727275,1261.0,216.3,823.0
subject_1785397463794,20260730,205037,26,45.627,7,3778.0,396.72727272727275,1150.0,182.2,758.0
subject_1785397463794,20260730,205037,27,47.264,9,4894.4,365.27272727272725,1191.0,257.7,893.0
subject_1785397463794,20260730,205037,28,48.911,11,4188.8,254.27272727272728,962.0,206.5,612.0
subject_1785397463794,20260730,205037,29,50.596,8,3771.2,407.1363636363636,1084.5,47.400000000000006,757.5
subject_1785397463794,20260730,205037,30,52.127,13,4030.0,312.90909090909093,877.0,227.0,659.5
subject_1785397463794,20260730,205037,31,53.743,11,3055.0,259.8181818181818,865.0,124.19999999999999,643.5
subject_1785397463794,20260730,205037,32,55.402,13,3831.3999999999996,322.40909090909093,734.0,207.2,622.0
subject_1785397463794,20260730,205037,33,57.021,13,3745.2,386.59090909090907,957.0,231.9,789.5
subject_1785397463794,20260730,205037,34,58.62,14,3472.8,375.97727272727275,989.0,244.55,741.25
subject_1785397463794,20260730,205037,35,60.251,12,4291.1,380.29545454545456,942.0,282.3,766.5
subject_1785397463794,20260730,205037,36,61.898,11,4211.799999999999,347.6363636363636,976.0,244.89999999999998,729.0
subject_1785397463794,20260730,205037,37,63.488,8,3905.9000000000005,334.3636363636364,1048.0,156.25,764.25
subject_1785397463794,20260730,205037,38,65.108,11,3868.2,346.77272727272725,998.0,166.9,716.0
subject_1785397463794,20260730,205037,39,66.799,9,4401.0,260.77272727272725,1065.0,238.9,706.5
subject_1785397463794,20260730,205037,40,68.386,12,3897.5,316.8863636363636,1087.0,407.5,735.75
subject_1785397463794,20260730,205037,41,69.984,10,4052.5,282.5681818181818,1060.0,328.9,836.5
subject_1785397463794,20260730,205037,42,71.7,9,4101.6,344.3636363636364,1046.0,366.0,884.5
subject_1785397463794,20260730,205037,43,73.225,12,3062.7,311.72727272727275,980.5,268.85,742.25
subject_1785397463794,20260730,205037,44,74.941,11,3097.4,320.3636363636364,1284.0,284.7,841.5
subject_1785397463794,20260730,205037,45,76.472,74,3235.4,306.6818181818182,884.5,352.79999999999995,659.75
subject_1785397463794,20260730,205037,46,84.89,18,3894.2,290.0,1243.0,306.20000000000005,798.0
subject_1785397463794,20260730,205037,47,87.839,14,3997.1000000000004,359.97727272727275,721.5,116.10000000000001,732.5
subject_1785397463794,20260730,205037,48,89.459,6,4872.8,406.2045454545455,1032.5,182.85,804.0
subject_1785397463794,20260730,205037,49,91.176,7,3370.3999999999996,338.1818181818182,1234.0,336.2,770.5
subject_1785397463794,20260730,205037,50,92.737,7,3622.6000000000004,313.22727272727275,1266.0,264.3,883.0
subject_1785397463794,20260730,205037,51,94.36,7,3699.9999999999995,393.09090909090907,1437.0,229.8,915.0
subject_1785397463794,20260730,205037,52,96.206,1,15311.0,919.1818181818181,2807.0,1445.0,1480.0
subject_1785397463794,20260730,205037,53,97.606,7,3952.0000000000005,365.8636363636364,1412.0,205.2,859.0
subject_1785397463794,20260730,205037,54,99.23,7,3712.0,383.59090909090907,1645.0,112.5,998.5
subject_1785397463794,20260730,205037,55,100.822,5,3574.0,355.54545454545456,1549.0,79.0,997.0
subject_1785397463794,20260730,205037,56,102.508,8,3581.2,363.5,1403.5,168.79999999999998,947.75
subject_1785397463794,20260730,205037,57,104.069,9,3876.6,331.1363636363636,1421.0,232.0,914.0
subject_1785397463794,20260730,205037,58,105.692,10,4155.599999999999,348.54545454545456,1413.0,250.95,934.0
subject_1785397463794,20260730,205037,59,107.409,9,3490.4,300.90909090909093,1369.0,249.9,962.0
subject_1785397463794,20260730,205037,60,108.938,9,3573.6,329.22727272727275,1356.0,223.8,959.5
subject_1785397463794,20260730,205037,61,110.562,11,3431.7999999999997,280.6818181818182,1357.0,185.3,958.5
subject_1785397463794,20260730,205037,62,112.279,9,4176.599999999999,349.6363636363636,1516.0,108.3,927.0
subject_1785397463794,20260730,205037,63,113.809,5,3942.7999999999997,408.40909090909093,1437.0,57.400000000000006,865.5
subject_1785397463794,20260730,205037,64,115.432,3,4435.4,542.2727272727273,1876.0,-184.2,991.5
subject_1785397463794,20260730,205037,65,117.055,6,4073.9,386.3636363636364,1505.0,206.64999999999998,943.0
subject_1785397463794,20260730,205037,66,118.71,5,3928.0000000000005,297.3181818181818,1375.0,259.2,964.5
subject_1785397463794,20260730,205037,67,120.302,8,3790.2,364.54545454545456,1389.0,176.6,930.25
subject_1785397463794,20260730,205037,68,121.926,9,3634.2,343.09090909090907,1361.0,165.6,877.5
subject_1785397463794,20260730,205037,69,123.58,8,3459.6,371.47727272727275,1375.0,151.2,876.25
