subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784256238303,20260721,024558,0,0.895,18,1390.7,123.29545454545453,621.0,18.5,358.0
subject_1784256238303,20260721,024558,1,2.548,18,1533.6,137.36363636363637,677.0,20.55,384.0
subject_1784256238303,20260721,024558,2,4.14,18,1488.1999999999998,132.27272727272725,682.0,14.8,379.75
subject_1784256238303,20260721,024558,3,5.824,18,1409.6,133.9318181818182,671.5,28.9,397.25
subject_1784256238303,20260721,024558,4,7.384,20,1713.8,137.22727272727272,683.5,25.5,427.0
subject_1784256238303,20260721,024558,5,9.007,20,1761.4,150.72727272727272,702.5,28.1,449.5
subject_1784256238303,20260721,024558,6,10.629,20,1580.1999999999998,138.02272727272728,704.5,16.0,461.25
subject_1784256238303,20260721,024558,7,12.252,20,1561.6000000000001,128.6818181818182,615.0,25.85,464.5
subject_1784256238303,20260721,024558,8,13.883,20,1460.0,125.47727272727272,594.0,15.45,459.0
subject_1784256238303,20260721,024558,9,15.496,20,1595.6,140.54545454545456,679.5,10.95,468.5
subject_1784256238303,20260721,024558,10,17.119,20,1592.1999999999998,140.0,681.0,26.1,456.5
subject_1784256238303,20260721,024558,11,18.741,20,1548.7,139.6590909090909,666.0,21.45,455.25
subject_1784256238303,20260721,024558,12,20.364,20,1570.3999999999999,137.8181818181818,660.5,19.75,443.5
subject_1784256238303,20260721,024558,13,21.986,20,1563.7,130.04545454545456,620.5,17.2,438.75
subject_1784256238303,20260721,024558,14,23.609,20,1615.9,143.04545454545456,679.5,26.3,474.25
subject_1784256238303,20260721,024558,15,25.231,20,1782.5,149.5909090909091,726.0,19.35,466.5
subject_1784256238303,20260721,024558,16,26.854,20,1798.6,147.79545454545456,689.5,26.549999999999997,481.5
subject_1784256238303,20260721,024558,17,28.476,20,1642.6,154.70454545454544,706.5,8.399999999999999,465.5
subject_1784256238303,20260721,024558,18,30.099,20,1810.5,157.20454545454544,751.0,22.0,486.25
subject_1784256238303,20260721,024558,19,31.721,20,1741.3,156.6590909090909,755.5,22.9,481.5
subject_1784256238303,20260721,024558,20,33.344,20,1759.4,161.4318181818182,786.5,13.65,476.5
subject_1784256238303,20260721,024558,21,34.967,20,1707.1999999999998,159.1590909090909,728.0,27.1,491.75
subject_1784256238303,20260721,024558,22,36.589,20,1939.8000000000002,169.75,814.5,17.1,524.0
subject_1784256238303,20260721,024558,23,38.211,20,1941.8999999999999,176.09090909090907,819.5,25.1,511.75
subject_1784256238303,20260721,024558,24,39.834,20,1926.1,162.04545454545456,808.5,26.65,505.0
subject_1784256238303,20260721,024558,25,41.456,20,1892.1,161.47727272727275,810.5,15.049999999999999,490.75
subject_1784256238303,20260721,024558,26,43.079,20,1962.3,170.97727272727275,834.5,24.6,499.25
subject_1784256238303,20260721,024558,27,44.701,14,2023.0,179.45454545454547,857.0,25.700000000000003,504.0
subject_1784256238303,20260721,024558,28,46.324,20,1824.3000000000002,160.77272727272728,796.5,21.7,488.25
subject_1784256238303,20260721,024558,29,47.947,20,2014.0,179.52272727272728,855.5,13.75,513.0
subject_1784256238303,20260721,024558,30,49.569,20,2055.8,181.9318181818182,838.0,23.549999999999997,512.25
subject_1784256238303,20260721,024558,31,51.192,20,2025.2000000000003,171.9318181818182,796.0,18.75,497.0
subject_1784256238303,20260721,024558,32,52.814,20,2027.1,182.02272727272725,861.0,12.25,499.0
subject_1784256238303,20260721,024558,33,54.436,20,1902.1,166.9090909090909,805.5,36.9,502.0
subject_1784256238303,20260721,024558,34,361.439,10,237.0,31.318181818181817,125.5,7.6000000000000005,77.5
