subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785147752452,20260727,232627,0,0.959,20,1342.0,155.1818181818182,525.0,36.85,430.75
subject_1785147752452,20260727,232627,1,2.576,20,821.8,99.72727272727272,375.0,36.7,251.5
subject_1785147752452,20260727,232627,2,4.194,20,1154.9,152.3409090909091,457.5,114.75,368.25
subject_1785147752452,20260727,232627,3,5.811,20,1052.3000000000002,185.02272727272728,431.0,109.75,361.75
subject_1785147752452,20260727,232627,4,7.429,20,1112.3000000000002,192.3409090909091,461.5,46.099999999999994,438.75
subject_1785147752452,20260727,232627,5,9.046,20,1254.0,180.3409090909091,522.0,87.05000000000001,403.5
subject_1785147752452,20260727,232627,6,10.663,20,1254.3,193.77272727272725,585.0,71.75,512.25
subject_1785147752452,20260727,232627,7,12.281,20,1001.0,127.72727272727272,403.5,60.0,275.5
subject_1785147752452,20260727,232627,8,13.899,20,1068.6,173.27272727272725,410.0,94.9,305.5
subject_1785147752452,20260727,232627,9,15.516,20,1093.6,183.4090909090909,456.5,40.9,344.75
subject_1785147752452,20260727,232627,10,17.133,20,1179.9,195.29545454545456,472.5,66.25,328.5
subject_1785147752452,20260727,232627,11,18.751,20,1217.1,205.02272727272725,522.5,38.1,440.25
subject_1785147752452,20260727,232627,12,20.368,20,654.0,119.5,299.0,101.0,247.25
subject_1785147752452,20260727,232627,13,21.986,20,758.7,139.1590909090909,304.5,59.300000000000004,276.25
subject_1785147752452,20260727,232627,14,23.604,20,847.1,133.9318181818182,305.0,82.0,272.75
subject_1785147752452,20260727,232627,15,25.221,20,798.5,134.0681818181818,383.0,75.4,284.75
subject_1785147752452,20260727,232627,16,26.839,20,852.9,165.02272727272725,309.0,89.85,338.25
subject_1785147752452,20260727,232627,17,28.456,20,755.5999999999999,122.79545454545455,310.0,82.3,257.0
subject_1785147752452,20260727,232627,18,30.074,20,730.8,130.29545454545456,353.0,66.85,277.5
subject_1785147752452,20260727,232627,19,31.691,20,880.0,128.88636363636363,326.0,85.35,282.0
subject_1785147752452,20260727,232627,20,33.309,20,837.0,149.95454545454547,391.0,126.75,350.75
subject_1785147752452,20260727,232627,21,34.926,20,915.0999999999999,101.0,341.0,25.6,264.0
subject_1785147752452,20260727,232627,22,36.544,20,985.7,114.54545454545455,418.5,49.05,315.5
subject_1785147752452,20260727,232627,23,38.161,20,691.0,102.88636363636363,301.0,2.4499999999999993,246.25
subject_1785147752452,20260727,232627,24,39.779,20,911.5999999999999,108.68181818181819,317.0,51.95,252.75
subject_1785147752452,20260727,232627,25,41.397,20,670.9,120.02272727272728,291.0,88.4,265.25
subject_1785147752452,20260727,232627,26,43.014,20,869.7,125.18181818181819,311.5,57.7,295.5
subject_1785147752452,20260727,232627,27,44.632,20,851.9,115.8409090909091,318.5,68.4,269.75
subject_1785147752452,20260727,232627,28,46.249,20,736.9000000000001,100.93181818181819,297.0,23.95,242.0
subject_1785147752452,20260727,232627,29,47.867,20,842.6,121.02272727272728,343.5,55.4,277.75
subject_1785147752452,20260727,232627,30,49.484,20,768.6,80.5909090909091,297.0,-30.4,189.5
subject_1785147752452,20260727,232627,31,51.102,20,1007.8000000000001,83.06818181818181,308.0,-10.5,197.5
subject_1785147752452,20260727,232627,32,52.72,20,1200.5,128.27272727272725,455.0,62.1,274.25
subject_1785147752452,20260727,232627,33,54.337,20,934.6,107.61363636363637,449.0,13.0,281.25
subject_1785147752452,20260727,232627,34,55.955,20,1175.8000000000002,113.27272727272728,471.0,7.049999999999999,337.0
subject_1785147752452,20260727,232627,35,57.572,20,835.7,81.8409090909091,294.0,11.0,218.25
subject_1785147752452,20260727,232627,36,59.19,20,1147.0,140.8181818181818,527.0,23.05,317.75
subject_1785147752452,20260727,232627,37,60.808,20,1235.2,137.3409090909091,509.5,40.8,321.25
subject_1785147752452,20260727,232627,38,62.425,20,1510.8,174.86363636363637,586.5,40.8,427.25
subject_1785147752452,20260727,232627,39,64.043,20,766.2,109.27272727272728,258.0,61.599999999999994,259.25
subject_1785147752452,20260727,232627,40,65.66,20,777.5,125.38636363636363,307.0,87.65,283.25
