subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785216215099,20260728,145638,0,0.034,13,1787.8,235.22727272727272,628.0,29.9,396.5
subject_1785216215099,20260728,145638,1,1.694,16,1654.0,274.6590909090909,635.0,90.1,393.25
subject_1785216215099,20260728,145638,2,3.29,15,1730.0,264.77272727272725,701.0,87.6,422.0
subject_1785216215099,20260728,145638,3,4.918,6,1993.5,370.68181818181813,647.5,11.400000000000002,607.0
subject_1785216215099,20260728,145638,4,6.545,15,1672.4,385.45454545454544,637.0,262.0,641.5
subject_1785216215099,20260728,145638,5,8.173,20,1371.6000000000001,238.27272727272728,638.0,118.95,423.75
subject_1785216215099,20260728,145638,6,9.8,18,1184.9,217.95454545454544,544.5,111.44999999999999,362.5
subject_1785216215099,20260728,145638,7,11.428,20,1328.0,289.3409090909091,545.0,165.25,467.0
subject_1785216215099,20260728,145638,8,13.056,20,1072.4,225.36363636363637,494.5,101.25,429.75
subject_1785216215099,20260728,145638,9,14.683,20,1237.8,221.1818181818182,527.0,117.9,427.75
subject_1785216215099,20260728,145638,10,16.31,20,1103.8,213.72727272727272,528.5,113.25,393.5
subject_1785216215099,20260728,145638,11,17.938,20,980.5,257.47727272727275,469.5,129.05,456.5
subject_1785216215099,20260728,145638,12,19.566,20,979.6,333.6590909090909,433.0,189.9,570.5
subject_1785216215099,20260728,145638,13,21.194,20,1131.8,308.6590909090909,490.0,171.2,521.0
subject_1785216215099,20260728,145638,14,22.821,20,1260.0,334.1363636363636,532.0,189.25,550.0
subject_1785216215099,20260728,145638,15,24.449,20,1279.0,353.8181818181818,490.5,186.5,562.0
subject_1785216215099,20260728,145638,16,26.076,20,1247.3000000000002,367.0454545454545,469.5,197.64999999999998,567.25
subject_1785216215099,20260728,145638,17,27.703,20,1266.5,368.70454545454544,484.5,229.55,574.5
subject_1785216215099,20260728,145638,18,29.332,20,1285.7,363.47727272727275,512.0,200.25,587.5
subject_1785216215099,20260728,145638,19,30.959,20,1280.8,362.72727272727275,499.5,194.85000000000002,589.5
subject_1785216215099,20260728,145638,20,32.587,20,1329.6,356.45454545454544,518.0,157.89999999999998,570.5
subject_1785216215099,20260728,145638,21,34.214,20,1304.1999999999998,353.1590909090909,514.0,179.2,577.0
subject_1785216215099,20260728,145638,22,35.842,20,1364.0,333.02272727272725,550.0,162.8,576.5
subject_1785216215099,20260728,145638,23,37.469,20,1395.9,311.5681818181818,587.5,119.35,585.0
subject_1785216215099,20260728,145638,24,39.096,20,1403.5,280.5681818181818,595.0,106.6,560.5
subject_1785216215099,20260728,145638,25,40.725,20,1385.6,260.0,645.5,84.65,560.25
subject_1785216215099,20260728,145638,26,42.352,20,1508.0,239.1818181818182,637.5,33.75,519.75
subject_1785216215099,20260728,145638,27,43.98,20,1550.6,191.79545454545456,631.5,-21.7,470.75
subject_1785216215099,20260728,145638,28,45.607,20,1542.3000000000002,215.61363636363637,615.0,18.449999999999996,500.5
subject_1785216215099,20260728,145638,29,47.235,20,1566.5,190.9090909090909,603.5,-72.19999999999999,456.25
subject_1785216215099,20260728,145638,30,48.862,20,1573.5,171.5681818181818,629.0,-100.6,438.5
subject_1785216215099,20260728,145638,31,50.489,20,1557.5,177.97727272727272,630.0,-89.65,437.25
subject_1785216215099,20260728,145638,32,52.117,20,1455.6,160.25,645.5,-138.14999999999998,417.75
subject_1785216215099,20260728,145638,33,53.745,20,1579.1999999999998,162.38636363636363,647.5,-146.39999999999998,440.75
subject_1785216215099,20260728,145638,34,55.373,20,1311.9,135.29545454545456,522.5,-225.8,318.0
subject_1785216215099,20260728,145638,35,57.0,20,1255.6,147.1818181818182,580.5,-181.05,341.75
subject_1785216215099,20260728,145638,36,58.628,20,1405.0,159.8181818181818,620.0,-212.95,363.25
subject_1785216215099,20260728,145638,37,60.255,20,1375.8000000000002,159.1818181818182,611.5,-220.0,339.5
subject_1785216215099,20260728,145638,38,61.883,20,1400.8000000000002,169.63636363636363,640.0,-228.6,358.0
subject_1785216215099,20260728,145638,39,63.51,20,1222.1,163.86363636363637,545.0,-227.6,299.0
subject_1785216215099,20260728,145638,40,65.138,20,1313.5,178.79545454545456,659.0,-213.95,388.25
subject_1785216215099,20260728,145638,41,66.765,20,1449.9,181.9090909090909,644.5,-200.85000000000002,352.75
subject_1785216215099,20260728,145638,42,68.393,20,1237.7,178.1818181818182,627.5,-199.4,344.5
subject_1785216215099,20260728,145638,43,70.02,20,1454.5,189.0,678.0,-192.8,378.0
subject_1785216215099,20260728,145638,44,71.647,20,1465.8,176.4090909090909,684.0,-190.2,427.25
subject_1785216215099,20260728,145638,45,73.276,20,1471.4,175.75,707.0,-150.85,434.0
subject_1785216215099,20260728,145638,46,74.903,20,1490.6,174.54545454545453,671.5,-160.7,401.75
subject_1785216215099,20260728,145638,47,76.53,20,1438.9,178.9090909090909,693.0,-162.4,416.25
subject_1785216215099,20260728,145638,48,78.158,20,1627.7,185.11363636363637,743.5,-135.05,468.75
subject_1785216215099,20260728,145638,49,79.785,20,1371.5,162.27272727272728,643.0,-122.3,402.5
subject_1785216215099,20260728,145638,50,81.413,20,1460.1999999999998,175.72727272727272,665.5,-127.3,434.5
subject_1785216215099,20260728,145638,51,83.04,20,1398.2,173.0909090909091,675.5,-120.05000000000001,419.0
subject_1785216215099,20260728,145638,52,84.668,20,1433.3,176.9090909090909,643.5,-127.4,415.5
subject_1785216215099,20260728,145638,53,86.295,20,1409.5,170.36363636363637,671.0,-96.1,469.25
subject_1785216215099,20260728,145638,54,87.923,20,1485.6999999999998,171.90909090909093,698.0,-95.2,462.75
subject_1785216215099,20260728,145638,55,89.55,20,1325.6,162.25,643.5,-88.35,444.25
subject_1785216215099,20260728,145638,56,91.178,20,1442.9,164.38636363636363,663.5,-93.7,454.25
subject_1785216215099,20260728,145638,57,92.806,20,1354.0,163.4090909090909,650.5,-87.4,451.0
subject_1785216215099,20260728,145638,58,94.433,20,929.7,142.45454545454544,388.5,-133.75,231.25
subject_1785216215099,20260728,145638,59,96.06,20,751.7,100.45454545454545,315.5,-87.9,189.5
subject_1785216215099,20260728,145638,60,97.688,20,895.0999999999999,112.72727272727272,384.0,-110.65,209.5
subject_1785216215099,20260728,145638,61,99.316,20,833.0,99.43181818181819,288.5,-100.35,165.0
subject_1785216215099,20260728,145638,62,100.943,20,858.0999999999999,174.45454545454544,353.0,-171.35000000000002,308.75
subject_1785216215099,20260728,145638,63,102.571,20,766.7,130.25,349.0,-141.1,239.0
subject_1785216215099,20260728,145638,64,104.198,20,760.3000000000001,100.11363636363637,256.5,-137.60000000000002,163.5
subject_1785216215099,20260728,145638,65,105.826,20,930.5999999999999,181.02272727272725,467.5,-186.10000000000002,306.75
subject_1785216215099,20260728,145638,66,107.453,20,852.4000000000001,152.4318181818182,417.0,-167.1,257.5
subject_1785216215099,20260728,145638,67,109.08,20,859.2,150.1818181818182,357.0,-125.3,251.5
subject_1785216215099,20260728,145638,68,110.708,20,700.2,144.0681818181818,368.0,-174.35,255.0
subject_1785216215099,20260728,145638,69,112.336,20,795.6999999999999,130.6590909090909,333.5,-143.35000000000002,239.75
subject_1785216215099,20260728,145638,70,113.963,20,684.1,150.4090909090909,382.0,-156.5,261.75
subject_1785216215099,20260728,145638,71,115.591,20,781.8,143.54545454545456,366.5,-150.8,257.25
subject_1785216215099,20260728,145638,72,117.219,20,811.2,145.29545454545456,384.5,-156.05,257.25
subject_1785216215099,20260728,145638,73,118.846,20,705.4000000000001,134.1590909090909,348.5,-170.60000000000002,249.0
subject_1785216215099,20260728,145638,74,120.474,20,769.5999999999999,133.8181818181818,386.0,-143.89999999999998,267.25
subject_1785216215099,20260728,145638,75,122.101,20,808.7,138.97727272727275,402.5,-146.64999999999998,261.5
subject_1785216215099,20260728,145638,76,123.729,20,1314.9,116.43181818181819,267.5,-50.0,314.75
subject_1785216215099,20260728,145638,77,125.356,20,1192.5,105.43181818181819,286.5,-52.4,302.75
subject_1785216215099,20260728,145638,78,126.984,20,1369.1,89.4090909090909,287.5,-72.95,298.0
subject_1785216215099,20260728,145638,79,128.611,20,1256.4,117.52272727272728,177.0,-52.95,243.25
subject_1785216215099,20260728,145638,80,130.239,20,1261.2,117.11363636363636,168.5,-70.85,202.25
subject_1785216215099,20260728,145638,81,131.867,20,1478.2,133.22727272727272,156.5,-55.35,231.75
subject_1785216215099,20260728,145638,82,133.494,20,1584.0,145.6590909090909,200.0,-53.5,286.0
subject_1785216215099,20260728,145638,83,135.122,20,884.0,118.56818181818181,315.5,-182.75,227.25
subject_1785216215099,20260728,145638,84,136.749,20,705.8,116.0,276.0,-182.15,189.0
subject_1785216215099,20260728,145638,85,138.376,20,758.3,105.45454545454545,225.5,-184.8,171.5
subject_1785216215099,20260728,145638,86,140.004,20,884.7,95.20454545454545,218.0,-184.45,167.0
subject_1785216215099,20260728,145638,87,141.632,20,762.3,115.9090909090909,247.0,-182.5,193.5
subject_1785216215099,20260728,145638,88,143.259,20,619.7,126.36363636363636,264.5,-174.45,217.75
subject_1785216215099,20260728,145638,89,144.887,20,755.1,111.0,253.5,-190.55,196.5
subject_1785216215099,20260728,145638,90,146.515,20,811.7,115.86363636363637,321.0,-180.35000000000002,214.75
subject_1785216215099,20260728,145638,91,148.142,20,866.9000000000001,101.5909090909091,260.0,-186.2,193.75
subject_1785216215099,20260728,145638,92,149.77,20,870.8,126.93181818181819,288.5,-209.60000000000002,227.75
subject_1785216215099,20260728,145638,93,151.397,20,819.6,136.11363636363637,324.5,-200.7,253.5
subject_1785216215099,20260728,145638,94,153.025,20,877.3,143.8181818181818,338.5,-187.85,266.25
subject_1785216215099,20260728,145638,95,154.652,20,729.4,141.88636363636363,335.0,-200.5,266.75
subject_1785216215099,20260728,145638,96,156.28,20,868.4,153.61363636363637,355.5,-210.39999999999998,287.5
subject_1785216215099,20260728,145638,97,157.907,20,733.5999999999999,149.4318181818182,331.0,-205.3,261.5
subject_1785216215099,20260728,145638,98,159.535,20,797.3,158.95454545454544,313.5,-172.64999999999998,270.0
subject_1785216215099,20260728,145638,99,161.162,20,806.0999999999999,146.86363636363637,311.5,-169.0,236.0
subject_1785216215099,20260728,145638,100,162.79,20,735.4000000000001,151.22727272727272,343.5,-187.85000000000002,260.75
subject_1785216215099,20260728,145638,101,164.417,20,831.2,128.5,321.5,-187.14999999999998,227.0
subject_1785216215099,20260728,145638,102,166.045,20,900.3999999999999,162.52272727272725,405.5,-166.1,305.25
subject_1785216215099,20260728,145638,103,167.672,20,790.1999999999999,155.13636363636363,373.0,-185.1,279.75
