subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784225910998,20260717,135910,0,0.487,6,2575.1,255.0681818181818,593.0,-84.15,455.75
subject_1784225910998,20260717,135910,1,2.107,5,2693.0,341.3636363636364,612.0,-20.8,582.5
subject_1784225910998,20260717,135910,2,3.788,5,2224.2,380.8636363636364,748.0,71.30000000000001,518.0
subject_1784225910998,20260717,135910,3,5.346,8,2800.9,260.9090909090909,621.5,-62.0,467.5
subject_1784225910998,20260717,135910,4,6.964,6,2698.7000000000003,231.70454545454544,560.0,-104.39999999999999,408.5
subject_1784225910998,20260717,135910,5,8.584,8,3036.8,249.11363636363637,548.0,-139.6,402.75
subject_1784225910998,20260717,135910,6,10.203,7,2701.3999999999996,270.77272727272725,615.0,30.0,445.5
subject_1784225910998,20260717,135910,7,11.884,8,2701.5,290.0909090909091,634.5,-35.2,519.5
subject_1784225910998,20260717,135910,8,13.442,10,2789.6,242.20454545454544,581.0,-67.25,450.0
subject_1784225910998,20260717,135910,9,15.061,6,2248.2000000000003,253.5681818181818,602.5,-28.599999999999994,441.75
