subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784256238303,20260721,020310,0,0.254,20,2086.0,179.5681818181818,903.0,37.2,544.5
subject_1784256238303,20260721,020310,1,1.873,20,2109.6000000000004,182.75,896.0,31.0,556.5
subject_1784256238303,20260721,020310,2,3.496,20,1993.7,170.6590909090909,851.0,41.9,583.0
subject_1784256238303,20260721,020310,3,5.111,20,1951.8000000000002,173.25,900.5,28.299999999999997,556.25
subject_1784256238303,20260721,020310,4,6.73,20,2058.0,175.09090909090907,819.5,43.25,531.75
subject_1784256238303,20260721,020310,5,8.348,20,2086.8,178.9318181818182,918.0,20.8,590.75
subject_1784256238303,20260721,020310,6,9.971,20,2136.3999999999996,184.13636363636363,955.0,26.6,586.0
subject_1784256238303,20260721,020310,7,11.586,20,2156.8999999999996,185.77272727272725,1012.0,41.7,630.5
subject_1784256238303,20260721,020310,8,13.205,20,2221.5,180.20454545454544,979.0,43.75,620.25
subject_1784256238303,20260721,020310,9,14.823,20,2245.3,185.20454545454544,903.0,36.65,568.25
subject_1784256238303,20260721,020310,10,16.442,20,2124.0,194.86363636363637,987.0,19.3,572.25
subject_1784256238303,20260721,020310,11,18.06,20,2150.0,172.13636363636363,906.0,39.8,535.25
subject_1784256238303,20260721,020310,12,19.679,20,2269.3999999999996,194.20454545454544,950.5,34.349999999999994,603.5
subject_1784256238303,20260721,020310,13,21.298,20,2231.5,186.4090909090909,966.5,47.099999999999994,597.75
subject_1784256238303,20260721,020310,14,22.92,20,2326.6,196.54545454545456,987.5,28.5,603.25
subject_1784256238303,20260721,020310,15,24.535,20,2283.6,194.4318181818182,972.5,34.4,591.75
subject_1784256238303,20260721,020310,16,26.154,20,2018.3,181.0681818181818,768.0,25.5,432.75
subject_1784256238303,20260721,020310,17,27.776,19,2258.8,184.22727272727272,965.0,38.9,582.0
subject_1784256238303,20260721,020310,18,29.391,20,2273.8,192.4090909090909,992.5,33.95,590.25
subject_1784256238303,20260721,020310,19,31.009,20,2345.8,214.11363636363637,1036.5,26.15,637.5
subject_1784256238303,20260721,020310,20,32.632,20,2342.3999999999996,203.8181818181818,1022.5,37.099999999999994,620.0
subject_1784256238303,20260721,020310,21,34.247,20,2341.6,190.4318181818182,989.5,35.8,595.25
subject_1784256238303,20260721,020310,22,35.865,20,2286.5,194.1590909090909,974.5,35.15,606.5
subject_1784256238303,20260721,020310,23,37.484,20,2431.7,215.79545454545456,994.5,36.349999999999994,584.25
subject_1784256238303,20260721,020310,24,39.103,20,2363.6,210.9090909090909,983.0,23.0,582.75
subject_1784256238303,20260721,020310,25,40.721,20,2395.4,199.75,918.0,29.2,536.5
subject_1784256238303,20260721,020310,26,42.34,19,2463.6,191.86363636363637,993.0,38.5,621.0
subject_1784256238303,20260721,020310,27,43.962,20,2330.5,214.6590909090909,1021.5,34.45,614.75
subject_1784256238303,20260721,020310,28,45.577,20,2505.3,207.1590909090909,918.5,37.150000000000006,508.0
subject_1784256238303,20260721,020310,29,47.196,20,2584.0,237.70454545454544,1045.5,27.5,633.5
subject_1784256238303,20260721,020310,30,48.818,20,2504.3,200.0909090909091,953.0,38.25,562.0
subject_1784256238303,20260721,020310,31,50.433,20,2662.4,200.52272727272725,778.5,41.099999999999994,405.0
subject_1784256238303,20260721,020310,32,52.051,20,2576.5,222.61363636363637,1071.5,36.599999999999994,614.75
subject_1784256238303,20260721,020310,33,53.67,20,2608.4,208.3181818181818,871.5,24.200000000000003,489.0
subject_1784256238303,20260721,020310,34,55.289,20,2601.4,194.27272727272725,852.5,38.9,522.75
subject_1784256238303,20260721,020310,35,56.907,20,2461.1,207.5681818181818,955.0,35.099999999999994,563.5
subject_1784256238303,20260721,020310,36,58.53,19,2281.6,196.0,964.0,43.3,559.5
subject_1784256238303,20260721,020310,37,60.145,20,2663.4,216.61363636363637,1025.5,41.650000000000006,600.0
subject_1784256238303,20260721,020310,38,61.764,20,2640.3,204.11363636363637,918.5,51.1,514.5
subject_1784256238303,20260721,020310,39,63.383,20,2616.2,214.79545454545456,939.0,47.95,515.25
subject_1784256238303,20260721,020310,40,65.005,20,2567.7,213.36363636363637,860.0,56.5,465.5
subject_1784256238303,20260721,020310,41,66.62,20,2510.0,208.13636363636363,885.5,42.0,472.5
subject_1784256238303,20260721,020310,42,68.239,19,2493.0,179.54545454545453,685.0,36.6,381.5
subject_1784256238303,20260721,020310,43,69.857,20,2558.2,233.72727272727272,940.5,34.75,517.25
subject_1784256238303,20260721,020310,44,71.476,20,2595.6,218.36363636363637,868.5,38.25,553.75
subject_1784256238303,20260721,020310,45,73.095,20,2658.5,197.3181818181818,788.0,53.45,490.25
