subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784219707826,20260717,154641,0,0.436,20,2071.5,287.5454545454545,900.5,52.75,543.0
subject_1784219707826,20260717,154641,1,2.055,20,2502.0,329.75,928.5,76.1,586.25
subject_1784219707826,20260717,154641,2,3.674,20,2154.3,307.70454545454544,900.0,43.95,550.75
subject_1784219707826,20260717,154641,3,5.293,20,2400.2,322.6363636363636,942.0,64.69999999999999,580.5
subject_1784219707826,20260717,154641,4,6.911,20,2422.2,318.8181818181818,937.5,68.85,609.25
subject_1784219707826,20260717,154641,5,8.53,20,2506.9,339.5909090909091,956.0,30.400000000000002,601.5
subject_1784219707826,20260717,154641,6,10.149,20,2237.8999999999996,311.3409090909091,946.0,74.80000000000001,574.75
subject_1784219707826,20260717,154641,7,11.767,20,2401.1,308.29545454545456,919.5,71.1,622.25
subject_1784219707826,20260717,154641,8,13.386,20,2396.6000000000004,335.27272727272725,951.0,72.35,593.5
subject_1784219707826,20260717,154641,9,15.005,20,2641.8,355.0909090909091,992.5,101.5,656.0
subject_1784219707826,20260717,154641,10,16.623,20,3809.8,478.43181818181813,1317.5,69.25,756.25
subject_1784219707826,20260717,154641,11,18.242,20,3476.0,453.6818181818182,1236.0,55.599999999999994,743.0
subject_1784219707826,20260717,154641,12,19.861,20,3374.6,442.79545454545456,1267.0,71.25,729.0
subject_1784219707826,20260717,154641,13,21.479,20,3261.3,393.02272727272725,1125.5,35.3,697.0
subject_1784219707826,20260717,154641,14,23.098,20,3333.0,441.68181818181813,1200.5,86.25,667.0
subject_1784219707826,20260717,154641,15,24.717,20,3371.0,433.02272727272725,1183.0,81.65,676.75
subject_1784219707826,20260717,154641,16,26.336,20,3221.8,433.1363636363636,1213.5,111.7,724.25
subject_1784219707826,20260717,154641,17,27.954,20,2890.7,392.7954545454545,1147.0,147.1,728.0
subject_1784219707826,20260717,154641,18,29.573,20,3430.7,449.8636363636364,1304.5,138.2,800.25
subject_1784219707826,20260717,154641,19,31.192,18,3910.0,488.7045454545455,1436.0,146.85000000000002,858.25
subject_1784219707826,20260717,154641,20,32.811,18,3643.7,470.1590909090909,1377.5,202.25,922.75
subject_1784219707826,20260717,154641,21,34.429,20,3466.6,452.1136363636364,1267.0,237.55,869.25
subject_1784219707826,20260717,154641,22,36.048,20,3362.8,444.72727272727275,1248.5,211.2,875.0
subject_1784219707826,20260717,154641,23,37.667,20,3359.1,441.6590909090909,1220.0,269.8,934.75
subject_1784219707826,20260717,154641,24,39.285,20,3336.5,438.52272727272725,1229.0,250.15,900.75
subject_1784219707826,20260717,154641,25,40.904,20,3223.9,449.9545454545455,1267.0,283.15,942.0
subject_1784219707826,20260717,154641,26,42.523,20,3428.0,453.4545454545455,1332.0,286.70000000000005,1009.25
subject_1784219707826,20260717,154641,27,44.141,20,3273.6000000000004,424.54545454545456,1334.0,348.8,1014.5
subject_1784219707826,20260717,154641,28,45.76,20,3129.0,433.0681818181818,1349.0,352.15,1045.25
subject_1784219707826,20260717,154641,29,47.378,20,3732.1,457.7045454545455,1408.5,342.3,1091.5
subject_1784219707826,20260717,154641,30,48.997,20,3531.6000000000004,448.1363636363636,1380.0,345.95,1073.0
subject_1784219707826,20260717,154641,31,50.616,20,3590.5,463.3409090909091,1464.5,359.45,1132.75
subject_1784219707826,20260717,154641,32,52.235,20,3145.3,471.31818181818187,1358.0,417.70000000000005,1103.25
subject_1784219707826,20260717,154641,33,53.853,20,3289.4,476.1818181818182,1333.0,387.5,1067.25
subject_1784219707826,20260717,154641,34,55.472,20,3520.2,452.3863636363636,1414.5,371.4,1108.0
subject_1784219707826,20260717,154641,35,57.091,20,3570.0,450.0,1433.5,409.5,1194.5
subject_1784219707826,20260717,154641,36,58.709,20,3789.2,476.8181818181818,1466.5,385.5,1164.75
subject_1784219707826,20260717,154641,37,60.328,20,3196.6,478.5,1367.0,442.55,1184.25
subject_1784219707826,20260717,154641,38,61.947,20,2991.9,444.1590909090909,1294.5,461.3,1061.25
subject_1784219707826,20260717,154641,39,63.565,20,3170.1,447.95454545454544,1377.5,422.35,1184.0
subject_1784219707826,20260717,154641,40,65.184,20,3124.0,459.2045454545455,1320.0,389.95000000000005,1149.75
subject_1784219707826,20260717,154641,41,66.803,20,3445.4,448.29545454545456,1411.0,470.29999999999995,1235.0
subject_1784219707826,20260717,154641,42,68.421,20,3162.4,448.6363636363636,1305.5,428.35,1163.75
subject_1784219707826,20260717,154641,43,70.04,20,2945.3999999999996,455.77272727272725,1324.0,473.4,1180.5
subject_1784219707826,20260717,154641,44,71.659,20,2765.6000000000004,453.20454545454544,1276.0,429.25,1041.0
subject_1784219707826,20260717,154641,45,73.278,20,3048.7,480.31818181818187,1322.0,439.5,1129.25
subject_1784219707826,20260717,154641,46,74.896,20,3346.1,456.70454545454544,1400.5,401.75,1189.0
subject_1784219707826,20260717,154641,47,76.515,20,2765.3,445.9090909090909,1292.5,420.55,1120.25
subject_1784219707826,20260717,154641,48,78.134,20,3455.0,451.3636363636364,1437.5,422.5,1249.5
subject_1784219707826,20260717,154641,49,79.752,20,2997.3999999999996,455.3409090909091,1300.5,419.95,1143.25
subject_1784219707826,20260717,154641,50,81.371,20,2853.9,433.8636363636364,1276.5,394.75,1103.75
subject_1784219707826,20260717,154641,51,82.99,20,3077.8,436.8863636363636,1356.0,411.3,1158.5
subject_1784219707826,20260717,154641,52,84.608,20,3191.4,428.2954545454545,1352.5,339.85,1165.25
subject_1784219707826,20260717,154641,53,86.227,20,3014.2,462.27272727272725,1364.0,436.9,1208.75
subject_1784219707826,20260717,154641,54,87.846,20,3153.1,470.4090909090909,1348.5,430.35,1185.75
subject_1784219707826,20260717,154641,55,89.464,20,3021.3,447.6136363636364,1316.5,404.55,1181.75
subject_1784219707826,20260717,154641,56,91.083,20,3417.1,454.3181818181818,1446.0,460.65,1218.75
subject_1784219707826,20260717,154641,57,92.702,20,3323.0,474.72727272727275,1456.0,474.0,1285.25
subject_1784219707826,20260717,154641,58,94.32,20,3516.8999999999996,428.0454545454545,1486.0,405.1,1238.5
subject_1784219707826,20260717,154641,59,95.939,20,3441.7000000000003,446.8181818181818,1437.0,469.25,1270.0
subject_1784219707826,20260717,154641,60,97.558,20,3412.0,467.8409090909091,1452.0,473.35,1281.25
subject_1784219707826,20260717,154641,61,99.176,20,3107.3,418.3863636363636,1344.5,374.55,1153.25
subject_1784219707826,20260717,154641,62,100.795,20,3214.6,449.47727272727275,1404.0,428.65,1219.75
subject_1784219707826,20260717,154641,63,102.414,20,2931.8,404.4545454545455,1263.5,415.2,1118.0
subject_1784219707826,20260717,154641,64,104.032,20,2778.8,483.1590909090909,1294.5,450.20000000000005,1175.75
subject_1784219707826,20260717,154641,65,105.651,20,3186.9,475.5681818181818,1403.5,440.1,1235.25
subject_1784219707826,20260717,154641,66,107.27,20,3596.5,472.93181818181813,1527.5,453.1,1355.25
subject_1784219707826,20260717,154641,67,108.888,20,3132.0,463.5,1388.0,436.9,1260.5
subject_1784219707826,20260717,154641,68,110.507,20,3275.9,481.5909090909091,1429.5,447.25,1288.25
subject_1784219707826,20260717,154641,69,112.125,20,3595.1,470.0909090909091,1483.0,479.0,1359.25
subject_1784219707826,20260717,154641,70,113.744,20,3065.3,484.3863636363636,1392.0,434.15,1280.25
subject_1784219707826,20260717,154641,71,115.363,20,3219.9,458.8409090909091,1434.0,404.1,1312.5
subject_1784219707826,20260717,154641,72,116.981,20,3346.6,471.29545454545456,1434.0,430.4,1330.5
subject_1784219707826,20260717,154641,73,118.6,20,3346.8,492.8409090909091,1498.5,465.9,1339.75
subject_1784219707826,20260717,154641,74,120.219,20,3444.0,516.3181818181818,1479.5,474.65,1402.25
subject_1784219707826,20260717,154641,75,121.837,20,3281.1,468.25,1405.0,439.75,1285.75
subject_1784219707826,20260717,154641,76,123.456,20,3176.2,489.5454545454545,1367.5,417.35,1313.0
subject_1784219707826,20260717,154641,77,125.074,20,3521.1,493.8636363636364,1510.5,478.85,1403.75
subject_1784219707826,20260717,154641,78,126.693,20,3163.0,519.8863636363636,1390.5,409.55,1328.0
subject_1784219707826,20260717,154641,79,128.312,20,3115.8999999999996,481.5681818181818,1355.5,426.04999999999995,1280.0
subject_1784219707826,20260717,154641,80,129.93,20,3182.0,514.5454545454545,1377.0,436.55,1319.0
subject_1784219707826,20260717,154641,81,131.549,20,3233.2,488.0454545454545,1394.0,411.1,1353.75
subject_1784219707826,20260717,154641,82,133.167,20,3284.0,470.79545454545456,1362.0,391.5,1341.25
subject_1784219707826,20260717,154641,83,134.786,20,3600.8,495.9318181818182,1425.5,414.75,1398.5
subject_1784219707826,20260717,154641,84,136.404,20,3230.2,524.7954545454545,1346.5,424.70000000000005,1294.25
subject_1784219707826,20260717,154641,85,138.023,20,3193.2,514.6136363636364,1357.0,379.7,1308.25
subject_1784219707826,20260717,154641,86,139.642,20,3390.6,548.2272727272727,1300.5,436.6,1273.75
subject_1784219707826,20260717,154641,87,141.26,20,3151.5,503.9090909090909,1358.0,413.20000000000005,1295.25
subject_1784219707826,20260717,154641,88,142.879,20,3331.3999999999996,510.8636363636364,1357.5,411.65,1333.25
subject_1784219707826,20260717,154641,89,144.497,20,3057.3,520.7727272727273,1274.0,419.1,1242.5
subject_1784219707826,20260717,154641,90,146.116,20,3341.1,498.8181818181818,1414.0,408.45000000000005,1346.75
subject_1784219707826,20260717,154641,91,147.735,20,3218.5,500.8636363636364,1334.5,395.25,1298.25
subject_1784219707826,20260717,154641,92,149.353,20,3404.2,508.6590909090909,1480.0,463.65,1414.0
subject_1784219707826,20260717,154641,93,150.972,20,3427.5,542.1363636363636,1399.5,423.6,1363.5
subject_1784219707826,20260717,154641,94,152.591,20,3451.5,514.5,1448.0,437.6,1394.0
subject_1784219707826,20260717,154641,95,154.209,20,3351.7,476.8181818181818,1362.5,380.4,1324.0
subject_1784219707826,20260717,154641,96,155.828,20,3361.8,507.15909090909093,1447.0,427.5,1398.75
subject_1784219707826,20260717,154641,97,157.446,20,3189.5,503.3636363636364,1327.5,410.0,1300.5
subject_1784219707826,20260717,154641,98,159.065,20,3537.5,513.8636363636364,1424.0,403.1,1363.5
subject_1784219707826,20260717,154641,99,160.683,20,3439.6000000000004,511.3636363636364,1328.5,387.45,1319.25
subject_1784219707826,20260717,154641,100,162.302,20,3306.2,523.2045454545455,1332.0,381.0,1299.25
subject_1784219707826,20260717,154641,101,163.921,20,3374.1,502.77272727272725,1306.5,358.70000000000005,1293.75
subject_1784219707826,20260717,154641,102,165.54,20,3343.3,511.9090909090909,1281.5,329.85,1271.0
