subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1780674970583,20260716,223030,0,0.002,5,2296.8999999999996,220.13636363636363,476.0,114.60000000000001,476.5
subject_1780674970583,20260716,223030,1,1.437,14,4342.6,272.8181818181818,383.5,225.89999999999998,446.0
subject_1780674970583,20260716,223030,2,3.051,17,4397.6,281.54545454545456,368.0,207.0,414.5
subject_1780674970583,20260716,223030,3,5.032,4,5351.1,390.5681818181818,356.5,246.3,567.0
subject_1780674970583,20260716,223030,4,6.678,3,5785.2,380.27272727272725,381.0,331.8,570.0
subject_1780674970583,20260716,223030,5,7.889,12,4588.9,340.0454545454545,325.5,199.9,495.5
subject_1780674970583,20260716,223030,6,9.511,10,4779.3,354.6818181818182,344.0,222.7,494.75
subject_1780674970583,20260716,223030,7,11.305,6,5452.7,266.45454545454544,344.5,356.4,430.0
subject_1780674970583,20260716,223030,8,12.74,4,5168.4,284.0454545454545,390.0,355.45,458.0
subject_1780674970583,20260716,223030,9,14.752,3,5736.8,236.77272727272728,325.0,429.6,387.0
subject_1780674970583,20260716,223030,10,16.522,1,4085.0,454.1818181818182,1431.0,229.2,1160.0
subject_1780674970583,20260716,223030,11,17.764,1,3669.0,443.04545454545456,1327.0,290.5,1093.5
subject_1780674970583,20260716,223030,12,19.503,1,4567.2,522.8181818181819,1503.0,200.4,1156.0
subject_1780674970583,20260716,223030,13,20.807,8,4847.1,260.8409090909091,240.0,312.45000000000005,353.75
subject_1780674970583,20260716,223030,14,22.429,13,5385.2,279.45454545454544,272.0,350.6,405.0
subject_1780674970583,20260716,223030,15,24.043,20,4325.0,194.54545454545453,183.5,330.1,280.0
subject_1780674970583,20260716,223030,16,25.658,10,4762.9,189.4318181818182,192.5,384.65,267.25
subject_1780674970583,20260716,223030,17,27.266,16,4038.5,170.79545454545456,340.0,339.35,275.75
subject_1780674970583,20260716,223030,18,29.005,1,4479.4,597.8181818181819,1472.0,272.4,1209.0
subject_1780674970583,20260716,223030,19,30.744,1,4163.0,546.7727272727273,1378.0,248.5,1158.5
subject_1780674970583,20260716,223030,20,32.514,2,4328.5,331.0681818181818,819.0,354.65,711.25
subject_1780674970583,20260716,223030,21,33.787,4,3984.7,424.22727272727275,1186.5,238.2,1115.5
subject_1780674970583,20260716,223030,22,35.588,3,5762.0,163.63636363636363,285.0,548.0,275.0
subject_1780674970583,20260716,223030,23,37.023,16,4403.799999999999,110.18181818181819,274.0,502.35,177.0
subject_1780674970583,20260716,223030,24,38.631,17,5040.6,105.68181818181819,273.0,511.3,218.5
subject_1780674970583,20260716,223030,25,40.253,16,4415.7,117.31818181818181,321.0,476.25,194.75
subject_1780674970583,20260716,223030,26,42.171,3,5137.6,153.22727272727272,410.0,566.7,245.5
subject_1780674970583,20260716,223030,27,43.475,15,4794.4,113.81818181818181,249.0,509.8,176.0
subject_1780674970583,20260716,223030,28,45.066,18,4552.4,84.20454545454545,154.5,483.3,135.25
subject_1780674970583,20260716,223030,29,46.681,17,4880.6,92.04545454545455,262.0,537.2,157.5
subject_1780674970583,20260716,223030,30,48.319,6,4452.6,334.6818181818182,631.5,462.6,623.5
subject_1780674970583,20260716,223030,31,49.91,7,6235.8,116.04545454545455,248.0,676.6,162.0
subject_1780674970583,20260716,223030,32,51.649,9,4576.8,195.9090909090909,424.0,589.4,380.5
subject_1780674970583,20260716,223030,33,53.287,11,3660.6000000000004,106.5909090909091,379.0,536.0,274.5
subject_1780674970583,20260716,223030,34,54.754,19,3896.6000000000004,108.68181818181819,330.0,501.8,272.0
subject_1780674970583,20260716,223030,35,56.454,8,3249.8,177.25,509.5,540.4000000000001,427.25
subject_1780674970583,20260716,223030,36,58.013,10,1409.6,271.4090909090909,587.5,361.4,573.0
subject_1780674970583,20260716,223030,37,59.59,13,1486.0,206.72727272727272,505.0,398.7,452.0
