subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784609034497,20260728,153158,0,0.42,4,88.3,7.909090909090909,20.0,1.2999999999999998,20.0
subject_1784609034497,20260728,153158,1,2.047,7,390.19999999999993,38.22727272727273,210.0,7.2,171.5
subject_1784609034497,20260728,153158,2,3.674,7,688.2,61.77272727272727,402.0,15.9,341.5
subject_1784609034497,20260728,153158,3,5.183,19,1163.4,57.0,119.0,81.5,131.0
subject_1784609034497,20260728,153158,4,6.771,19,939.8,45.5,99.0,39.4,104.5
subject_1784609034497,20260728,153158,5,8.468,11,360.20000000000005,30.818181818181817,55.0,14.1,65.0
subject_1784609034497,20260728,153158,6,10.033,20,961.6999999999999,46.75,94.5,52.099999999999994,103.5
subject_1784609034497,20260728,153158,7,11.66,20,2235.8,79.5909090909091,157.0,167.45,176.25
subject_1784609034497,20260728,153158,8,13.287,20,2938.6,143.40909090909093,226.5,204.45,270.5
subject_1784609034497,20260728,153158,9,14.914,20,3787.4,199.5,327.0,240.04999999999998,360.25
subject_1784609034497,20260728,153158,10,16.572,19,2886.6,135.95454545454547,168.0,208.9,223.0
subject_1784609034497,20260728,153158,11,18.199,18,2758.3,142.8409090909091,183.0,206.8,238.0
subject_1784609034497,20260728,153158,12,19.796,20,3100.8999999999996,126.02272727272728,129.0,258.05,187.75
subject_1784609034497,20260728,153158,13,21.454,19,2874.0,97.22727272727273,101.0,249.5,149.5
subject_1784609034497,20260728,153158,14,23.08,19,2913.8,121.5909090909091,121.0,248.3,162.0
subject_1784609034497,20260728,153158,15,24.707,19,2921.0,81.54545454545455,110.0,271.0,135.0
subject_1784609034497,20260728,153158,16,26.334,19,2888.2,81.22727272727273,105.0,267.7,147.0
subject_1784609034497,20260728,153158,17,27.961,16,2947.9,97.02272727272728,92.0,284.65,141.0
subject_1784609034497,20260728,153158,18,29.588,16,3175.9,80.88636363636363,106.0,298.0,157.0
subject_1784609034497,20260728,153158,19,31.215,13,3218.6,80.31818181818181,140.0,326.4,173.5
subject_1784609034497,20260728,153158,20,32.873,8,3042.0,97.02272727272728,105.0,298.5,142.25
subject_1784609034497,20260728,153158,21,34.469,9,2893.2,61.31818181818182,79.0,299.8,103.0
subject_1784609034497,20260728,153158,22,36.096,13,2603.0,43.04545454545455,85.0,290.4,78.5
subject_1784609034497,20260728,153158,23,37.723,13,2726.6,40.36363636363637,88.0,300.6,80.0
subject_1784609034497,20260728,153158,24,39.35,12,2753.7,35.34090909090909,97.0,304.55,80.25
subject_1784609034497,20260728,153158,25,40.977,17,2527.2,38.0,99.0,305.5,76.0
subject_1784609034497,20260728,153158,26,42.604,19,2433.8,37.45454545454545,115.0,328.2,72.0
subject_1784609034497,20260728,153158,27,44.231,19,2687.4,26.272727272727273,109.0,335.6,73.5
subject_1784609034497,20260728,153158,28,45.858,19,2751.0,32.45454545454545,134.0,351.9,86.5
subject_1784609034497,20260728,153158,29,47.485,19,2446.8,42.18181818181818,124.0,340.5,89.0
subject_1784609034497,20260728,153158,30,49.112,11,2520.8,37.40909090909091,94.0,321.1,83.5
subject_1784609034497,20260728,153158,31,50.708,19,2475.0,42.27272727272727,130.0,328.6,93.0
subject_1784609034497,20260728,153158,32,52.366,16,2294.6,45.97727272727273,126.0,319.79999999999995,84.5
subject_1784609034497,20260728,153158,33,53.993,9,2691.0,34.90909090909091,93.0,326.2,81.0
subject_1784609034497,20260728,153158,34,55.59,7,2459.4,40.36363636363637,119.0,313.1,71.5
subject_1784609034497,20260728,153158,35,57.248,7,2577.2,36.0,97.0,339.8,65.0
subject_1784609034497,20260728,153158,36,58.844,5,2907.8,57.63636363636363,99.0,334.6,102.0
subject_1784609034497,20260728,153158,37,60.502,4,2989.4,39.63636363636364,59.0,330.9,80.0
subject_1784609034497,20260728,153158,38,62.129,11,2331.8,42.5,94.0,302.5,83.5
subject_1784609034497,20260728,153158,39,63.725,9,2218.4,51.09090909090909,117.0,305.0,100.0
subject_1784609034497,20260728,153158,40,65.383,4,3231.8,42.31818181818182,76.5,379.85,70.75
subject_1784609034497,20260728,153158,41,67.01,3,3572.6,100.0,92.0,321.7,146.5
subject_1784609034497,20260728,153158,42,68.606,4,3553.0,97.11363636363636,69.0,324.6,129.25
subject_1784609034497,20260728,153158,43,70.264,3,3673.2,64.5909090909091,81.0,349.4,126.0
subject_1784609034497,20260728,153158,44,71.891,2,3396.0,135.1818181818182,148.5,265.5,189.0
subject_1784609034497,20260728,153158,45,76.763,14,1602.9,247.45454545454544,318.0,84.55,430.75
subject_1784609034497,20260728,153158,46,78.39,16,1988.7,284.6818181818182,436.5,95.69999999999999,520.5
subject_1784609034497,20260728,153158,47,80.017,17,1919.4,280.3181818181818,416.0,121.5,565.5
subject_1784609034497,20260728,153158,48,81.644,18,1934.6,266.9318181818182,471.0,133.9,591.75
subject_1784609034497,20260728,153158,49,83.239,18,1790.1,253.3409090909091,430.5,86.65,555.75
subject_1784609034497,20260728,153158,50,84.866,17,1750.6,223.04545454545453,477.0,92.7,559.5
subject_1784609034497,20260728,153158,51,86.493,10,1836.7,267.9545454545455,465.5,102.1,495.0
subject_1784609034497,20260728,153158,52,88.132,5,3282.0,139.9090909090909,251.0,302.8,182.0
subject_1784609034497,20260728,153158,53,89.747,10,2256.4,54.0,174.0,265.55,102.25
subject_1784609034497,20260728,153158,54,91.374,1,1806.8000000000002,160.0909090909091,345.0,-16.6,288.0
subject_1784609034497,20260728,153158,55,93.508,1,2440.6,52.04545454545455,159.0,242.7,147.5
subject_1784609034497,20260728,153158,56,95.01,3,2508.6,40.68181818181818,111.0,323.7,70.5
subject_1784609034497,20260728,153158,57,96.411,3,2481.8,39.13636363636363,53.0,267.1,67.5
subject_1784609034497,20260728,153158,58,98.295,3,3128.2,115.95454545454545,159.0,260.4,174.5
subject_1784609034497,20260728,153158,59,99.518,6,3272.2,98.56818181818181,127.0,329.65,159.75
subject_1784609034497,20260728,153158,60,101.145,6,3235.2,100.45454545454547,127.0,295.7,164.75
subject_1784609034497,20260728,153158,61,102.771,3,2854.2,97.4090909090909,302.0,296.9,182.5
subject_1784609034497,20260728,153158,62,104.429,4,2898.7999999999997,180.61363636363637,375.5,255.95,377.0
subject_1784609034497,20260728,153158,63,109.279,2,3299.2,176.8181818181818,326.5,266.4,279.0
subject_1784609034497,20260728,153158,64,110.937,1,2714.4,70.36363636363636,213.0,319.8,121.0
subject_1784609034497,20260728,153158,65,112.555,9,1153.4,182.72727272727272,196.0,25.900000000000006,273.0
subject_1784609034497,20260728,153158,66,114.182,9,1004.8,145.4090909090909,206.0,37.2,216.5
subject_1784609034497,20260728,153158,67,115.934,4,120.1,8.568181818181818,34.0,4.35,28.25
subject_1784609034497,20260728,153158,68,117.686,7,530.2,103.45454545454545,161.0,38.6,165.5
subject_1784609034497,20260728,153158,69,119.313,4,781.3,119.68181818181819,199.5,7.849999999999998,188.0
subject_1784609034497,20260728,153158,70,120.94,4,668.0999999999999,125.36363636363636,170.5,27.650000000000002,193.25
subject_1784609034497,20260728,153158,71,122.295,1,3353.2,223.5,219.0,206.9,294.5
subject_1784609034497,20260728,153158,72,130.43,1,2810.4,196.36363636363637,279.0,167.8,297.0
subject_1784609034497,20260728,153158,73,133.683,1,2872.4,194.5909090909091,339.0,198.3,263.5
subject_1784609034497,20260728,153158,74,138.595,6,2862.7,127.75,251.0,277.6,187.25
subject_1784609034497,20260728,153158,75,140.253,3,2993.2,79.72727272727273,208.0,344.2,128.0
subject_1784609034497,20260728,153158,76,141.818,5,3175.8,80.95454545454545,244.0,369.5,160.5
subject_1784609034497,20260728,153158,77,143.445,4,3375.5,109.18181818181819,285.0,336.6,190.0
subject_1784609034497,20260728,153158,78,145.072,5,3199.4,69.5909090909091,299.0,362.8,226.0
subject_1784609034497,20260728,153158,79,146.699,4,3333.2,81.68181818181819,235.0,374.55,187.25
subject_1784609034497,20260728,153158,80,148.326,4,3426.5,90.43181818181819,250.0,335.65,189.25
subject_1784609034497,20260728,153158,81,149.952,5,2777.4,81.63636363636364,315.0,339.2,176.0
subject_1784609034497,20260728,153158,82,151.579,4,3043.6,107.95454545454545,309.0,309.5,170.25
subject_1784609034497,20260728,153158,83,153.206,4,2932.7,81.56818181818181,296.0,355.54999999999995,166.25
subject_1784609034497,20260728,153158,84,154.833,6,3325.6,77.72727272727272,271.0,400.55,151.5
subject_1784609034497,20260728,153158,85,156.491,8,3151.7,129.5681818181818,465.5,430.75,295.5
subject_1784609034497,20260728,153158,86,158.118,7,3289.0,115.5,437.0,446.7,277.5
subject_1784609034497,20260728,153158,87,159.745,7,3358.6000000000004,124.18181818181819,436.0,444.5,271.5
subject_1784609034497,20260728,153158,88,161.372,8,3467.4,111.0,392.5,446.9,234.25
subject_1784609034497,20260728,153158,89,162.999,8,3756.6,120.36363636363636,416.5,496.70000000000005,246.5
subject_1784609034497,20260728,153158,90,164.595,10,3597.2999999999997,113.79545454545455,384.5,456.1,226.75
subject_1784609034497,20260728,153158,91,166.222,6,2867.9,132.75,454.0,458.29999999999995,347.75
subject_1784609034497,20260728,153158,92,167.848,5,2867.6000000000004,109.36363636363636,377.0,376.8,320.0
subject_1784609034497,20260728,153158,93,169.475,4,2982.0,101.79545454545455,364.0,407.0,282.75
subject_1784609034497,20260728,153158,94,171.102,3,2714.2,107.63636363636364,403.0,382.6,307.0
subject_1784609034497,20260728,153158,95,172.729,5,2878.8,86.63636363636364,330.0,394.8,198.5
subject_1784609034497,20260728,153158,96,174.356,4,3054.3999999999996,102.0,375.5,404.45000000000005,271.0
subject_1784609034497,20260728,153158,97,175.983,4,2882.2,93.45454545454545,311.0,415.9,245.5
subject_1784609034497,20260728,153158,98,177.61,4,3248.7,74.0909090909091,275.0,408.4,231.5
subject_1784609034497,20260728,153158,99,179.236,3,2479.3999999999996,106.5,419.0,359.4,307.5
subject_1784609034497,20260728,153158,100,180.863,3,2483.6,94.72727272727273,336.0,382.8,276.0
subject_1784609034497,20260728,153158,101,182.49,4,2582.3999999999996,86.18181818181819,353.5,347.04999999999995,275.0
subject_1784609034497,20260728,153158,102,184.117,7,2675.4,102.95454545454545,374.0,406.1,252.0
subject_1784609034497,20260728,153158,103,185.744,7,3360.8,91.13636363636364,315.0,430.1,191.5
subject_1784609034497,20260728,153158,104,187.371,7,3485.3999999999996,83.72727272727273,275.0,396.3,163.5
subject_1784609034497,20260728,153158,105,188.998,7,3461.6000000000004,80.72727272727273,308.0,422.3,168.0
subject_1784609034497,20260728,153158,106,190.625,7,3733.8,78.22727272727273,314.0,467.3,194.0
subject_1784609034497,20260728,153158,107,192.251,6,2988.7,119.6590909090909,443.5,416.25,333.75
subject_1784609034497,20260728,153158,108,193.879,5,2966.4,85.68181818181819,385.0,411.4,269.0
subject_1784609034497,20260728,153158,109,195.505,5,2995.0,79.72727272727273,331.0,399.6,250.0
subject_1784609034497,20260728,153158,110,197.132,6,2833.6,97.61363636363637,376.5,407.25,279.75
subject_1784609034497,20260728,153158,111,198.759,6,3161.7000000000003,85.5,329.0,408.70000000000005,226.5
