subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784225910998,20260720,204055,0,0.103,1,679.8000000000001,56.54545454545455,220.0,-46.8,130.0
subject_1784225910998,20260720,204055,1,1.144,7,1272.0,107.68181818181819,800.0,102.4,494.5
subject_1784225910998,20260720,204055,2,2.874,5,1415.4,86.18181818181819,467.0,-62.9,324.0
subject_1784225910998,20260720,204055,3,4.493,3,1001.5999999999999,137.8181818181818,1019.0,-66.7,867.5
subject_1784225910998,20260720,204055,4,5.969,3,647.8,139.13636363636363,944.0,-24.7,635.5
subject_1784225910998,20260720,204055,5,7.619,2,3206.2,523.2045454545455,1092.0,89.64999999999999,1050.25
subject_1784225910998,20260720,204055,6,9.238,1,4318.0,915.6818181818181,1098.0,349.5,1498.5
subject_1784225910998,20260720,204055,7,11.186,3,432.0,86.77272727272727,322.0,4.5,302.5
subject_1784225910998,20260720,204055,8,12.569,2,3695.8999999999996,902.0909090909091,1130.5,468.6,1453.0
subject_1784225910998,20260720,204055,9,14.219,2,3854.8,917.0681818181818,1177.5,489.15,1487.25
subject_1784225910998,20260720,204055,10,15.756,2,5343.5,608.1363636363636,961.0,390.1,1076.5
subject_1784225910998,20260720,204055,11,17.301,5,6905.200000000001,405.1363636363636,835.0,340.9,821.0
subject_1784225910998,20260720,204055,12,18.951,3,6526.4,383.5,799.0,305.3,791.5
subject_1784225910998,20260720,204055,13,20.601,1,3693.4,822.5,1089.0,386.3,1343.5
subject_1784225910998,20260720,204055,14,22.251,1,3775.0,993.3636363636364,1100.0,533.0,1515.0
subject_1784225910998,20260720,204055,15,23.901,1,3888.8,937.9545454545455,1122.0,502.1,1452.5
subject_1784225910998,20260720,204055,16,25.408,2,4936.6,642.8181818181819,792.5,436.7,984.0
subject_1784225910998,20260720,204055,17,27.014,2,2149.0,548.4318181818182,786.5,247.85000000000002,939.75
subject_1784225910998,20260720,204055,18,28.633,1,1461.6,321.09090909090907,788.0,-19.4,757.0
subject_1784225910998,20260720,204055,19,30.314,1,3470.0,892.7272727272727,1097.0,401.0,1396.0
subject_1784225910998,20260720,204055,20,31.933,1,3910.8,990.9545454545455,1137.0,485.1,1515.5
subject_1784225910998,20260720,204055,21,33.583,1,3880.4,1005.9545454545455,1169.0,517.3,1542.5
subject_1784225910998,20260720,204055,22,35.202,1,3976.6,1003.4090909090909,1175.0,538.7,1538.5
subject_1784225910998,20260720,204055,23,37.101,1,3529.6,1019.1818181818181,1068.0,593.2,1490.0
subject_1784225910998,20260720,204055,24,38.502,1,3927.4,980.5909090909091,1133.0,542.3,1474.5
subject_1784225910998,20260720,204055,25,39.979,2,5010.200000000001,664.5909090909091,728.0,482.9,957.5
subject_1784225910998,20260720,204055,26,41.584,1,1538.0000000000002,347.40909090909093,901.0,13.3,818.5
subject_1784225910998,20260720,204055,27,43.203,1,1601.0000000000002,355.8181818181818,901.0,17.8,850.0
subject_1784225910998,20260720,204055,28,44.822,3,3151.4,626.2272727272727,846.0,141.9,956.5
subject_1784225910998,20260720,204055,29,46.441,2,1863.8000000000002,265.6590909090909,484.0,-74.35,580.75
subject_1784225910998,20260720,204055,30,48.091,1,3520.6000000000004,558.4090909090909,767.0,-11.699999999999989,1001.5
subject_1784225910998,20260720,204055,31,49.959,1,3491.8,904.6818181818181,934.0,351.9,1344.5
subject_1784225910998,20260720,204055,32,51.391,1,3812.3999999999996,837.2272727272727,992.0,230.7,1345.5
subject_1784225910998,20260720,204055,33,53.041,1,3558.2,560.7272727272727,905.0,-31.400000000000006,1052.0
subject_1784225910998,20260720,204055,34,55.127,1,4152.799999999999,752.9545454545455,899.0,120.9,1149.5
subject_1784225910998,20260720,204055,35,56.154,2,2507.2,545.3181818181818,854.0,103.6,990.5
