subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785399031142,20260730,210525,0,0.024,7,3567.0,349.95454545454544,1272.0,-19.2,760.0
subject_1785399031142,20260730,210525,1,1.304,14,2648.0,291.6590909090909,1016.5,-47.8,681.5
subject_1785399031142,20260730,210525,2,2.928,7,1477.0,189.3181818181818,788.0,46.1,441.5
subject_1785399031142,20260730,210525,3,4.583,7,2633.8,282.3181818181818,941.0,4.200000000000003,612.5
subject_1785399031142,20260730,210525,4,6.175,7,2987.0,342.90909090909093,1089.0,49.5,767.0
subject_1785399031142,20260730,210525,5,7.799,5,1803.8,244.27272727272728,847.0,-19.3,480.0
subject_1785399031142,20260730,210525,6,9.423,8,1909.2000000000003,222.97727272727272,815.0,32.3,499.75
subject_1785399031142,20260730,210525,7,11.047,7,1241.0,145.6818181818182,498.0,49.0,272.0
subject_1785399031142,20260730,210525,8,12.67,6,2800.6000000000004,184.6818181818182,423.5,226.05,298.5
subject_1785399031142,20260730,210525,9,14.294,9,1617.8,111.31818181818181,254.0,56.2,178.5
subject_1785399031142,20260730,210525,10,15.918,9,2450.6,62.0,184.0,254.2,114.0
subject_1785399031142,20260730,210525,11,17.572,9,2469.4,66.45454545454545,165.0,212.2,113.0
subject_1785399031142,20260730,210525,12,19.165,9,2985.4,319.59090909090907,999.0,15.7,644.0
subject_1785399031142,20260730,210525,13,20.789,10,1980.1000000000001,250.22727272727275,850.0,-30.7,479.5
subject_1785399031142,20260730,210525,14,22.413,6,4325.8,482.4090909090909,1285.5,48.24999999999999,885.5
subject_1785399031142,20260730,210525,15,24.036,7,2822.2,327.6363636363636,1022.0,38.5,563.5
subject_1785399031142,20260730,210525,16,25.66,11,3030.8,372.77272727272725,1154.0,-13.200000000000003,740.0
subject_1785399031142,20260730,210525,17,27.284,7,2995.2,264.6363636363636,780.0,40.900000000000006,487.0
subject_1785399031142,20260730,210525,18,28.907,8,2543.5,335.72727272727275,961.0,-8.1,590.5
subject_1785399031142,20260730,210525,19,30.531,11,3279.6,373.1818181818182,988.0,-8.5,635.5
subject_1785399031142,20260730,210525,20,32.155,6,2641.8,332.7954545454545,846.0,39.2,620.25
subject_1785399031142,20260730,210525,21,33.81,5,3342.4,486.6363636363636,1495.0,-74.8,753.0
subject_1785399031142,20260730,210525,22,35.402,5,3346.0,411.8636363636364,1240.0,36.2,621.5
subject_1785399031142,20260730,210525,23,37.026,9,3411.0,364.8636363636364,1043.0,-38.2,607.0
subject_1785399031142,20260730,210525,24,38.65,8,3589.1,389.0909090909091,1075.0,11.75,657.5
subject_1785399031142,20260730,210525,25,40.274,7,2392.6,289.77272727272725,837.0,56.900000000000006,569.5
subject_1785399031142,20260730,210525,26,41.897,20,1045.4,120.61363636363636,405.0,22.9,243.5
subject_1785399031142,20260730,210525,27,43.521,20,1305.7,120.75,441.5,24.45,269.5
subject_1785399031142,20260730,210525,28,45.145,20,801.0999999999999,87.47727272727272,271.5,10.149999999999999,170.5
subject_1785399031142,20260730,210525,29,46.769,20,914.6,86.68181818181819,300.0,28.0,187.25
subject_1785399031142,20260730,210525,30,48.393,19,937.0,106.72727272727273,348.0,20.9,219.5
subject_1785399031142,20260730,210525,31,50.016,20,823.0999999999999,90.25,302.5,3.0500000000000007,180.25
subject_1785399031142,20260730,210525,32,51.64,19,841.8,87.68181818181819,295.0,-4.5,174.0
subject_1785399031142,20260730,210525,33,53.264,19,822.2,79.13636363636364,293.0,17.6,170.0
subject_1785399031142,20260730,210525,34,54.888,19,980.4,98.63636363636364,348.0,20.6,212.0
subject_1785399031142,20260730,210525,35,56.511,19,1139.4,123.04545454545455,390.0,20.4,254.5
subject_1785399031142,20260730,210525,36,58.135,9,1244.8,203.72727272727272,672.0,24.4,434.0
subject_1785399031142,20260730,210525,37,59.759,9,2433.4,285.0,880.0,100.4,635.0
subject_1785399031142,20260730,210525,38,61.383,15,2121.2,227.72727272727272,732.0,15.299999999999997,571.0
subject_1785399031142,20260730,210525,39,63.006,20,1947.6000000000001,202.5681818181818,679.0,20.25,499.25
subject_1785399031142,20260730,210525,40,64.63,18,1066.4,107.1590909090909,352.0,24.599999999999998,242.0
subject_1785399031142,20260730,210525,41,66.254,20,1808.6,189.47727272727272,666.0,-13.850000000000001,483.0
subject_1785399031142,20260730,210525,42,67.878,18,1580.7999999999997,174.0909090909091,594.0,12.9,414.0
subject_1785399031142,20260730,210525,43,69.501,19,1586.0,171.04545454545453,620.0,15.200000000000003,420.0
subject_1785399031142,20260730,210525,44,71.125,18,1678.0,194.5681818181818,675.0,9.1,522.75
subject_1785399031142,20260730,210525,45,72.749,18,1917.4,240.04545454545453,780.0,37.7,517.5
subject_1785399031142,20260730,210525,46,74.373,12,1727.8,198.9090909090909,655.0,-17.499999999999996,404.75
subject_1785399031142,20260730,210525,47,76.374,1,5910.599999999999,700.5454545454545,1977.0,-214.4,1916.0
subject_1785399031142,20260730,210525,48,77.779,3,5876.6,644.5909090909091,1868.0,-185.3,1798.5
subject_1785399031142,20260730,210525,49,79.559,2,5561.099999999999,664.1136363636363,1797.5,-226.54999999999998,1762.25
subject_1785399031142,20260730,210525,50,80.996,5,7408.799999999999,606.9090909090909,1693.0,135.6,1628.0
subject_1785399031142,20260730,210525,51,82.491,7,7273.4,609.5454545454545,1807.0,76.30000000000001,1771.5
subject_1785399031142,20260730,210525,52,84.115,7,5825.6,536.5454545454545,1580.0,69.6,1511.0
subject_1785399031142,20260730,210525,53,85.739,5,5037.799999999999,514.1363636363636,1459.0,9.0,1199.5
subject_1785399031142,20260730,210525,54,87.366,9,5689.0,493.09090909090907,1326.0,82.0,1310.0
subject_1785399031142,20260730,210525,55,88.986,8,5680.0,514.1818181818182,1368.0,26.050000000000004,1255.25
subject_1785399031142,20260730,210525,56,90.61,10,4759.6,522.5681818181818,1506.0,-51.650000000000006,1283.75
subject_1785399031142,20260730,210525,57,92.237,7,5002.0,529.7727272727273,1306.0,55.099999999999994,1037.0
subject_1785399031142,20260730,210525,58,93.861,10,5495.6,495.34090909090907,1292.0,106.89999999999999,1103.5
subject_1785399031142,20260730,210525,59,95.481,9,4374.6,499.54545454545456,1430.0,64.6,822.0
subject_1785399031142,20260730,210525,60,97.105,8,5524.7,451.77272727272725,1286.0,92.25,962.5
subject_1785399031142,20260730,210525,61,98.732,7,5227.2,518.4090909090909,1261.0,103.0,1074.5
subject_1785399031142,20260730,210525,62,100.356,6,5803.5,439.45454545454544,828.5,139.60000000000002,784.5
subject_1785399031142,20260730,210525,63,101.976,8,5511.0,494.68181818181824,1165.0,40.550000000000004,1021.25
subject_1785399031142,20260730,210525,64,103.6,6,4960.1,556.7954545454545,1665.0,-25.0,1053.5
subject_1785399031142,20260730,210525,65,105.228,6,6238.799999999999,565.0454545454545,1444.0,132.8,1041.0
subject_1785399031142,20260730,210525,66,106.851,8,5654.8,499.0454545454545,962.5,75.3,933.0
subject_1785399031142,20260730,210525,67,108.471,7,5085.4,504.22727272727275,1294.0,22.69999999999999,1130.5
subject_1785399031142,20260730,210525,68,110.095,6,5602.5,551.5909090909091,1294.0,45.849999999999994,1136.0
subject_1785399031142,20260730,210525,69,111.941,3,8065.799999999999,708.4090909090909,1573.0,93.69999999999999,1628.5
subject_1785399031142,20260730,210525,70,113.342,4,8044.900000000001,668.8409090909091,1573.5,113.05,1422.75
