subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784609034497,20260727,180928,0,0.708,12,500.7,41.13636363636364,69.0,-23.5,69.0
subject_1784609034497,20260727,180928,1,2.325,17,472.6,51.81818181818182,98.0,-4.0,103.0
subject_1784609034497,20260727,180928,2,3.974,15,563.5999999999999,51.22727272727273,129.0,-29.0,109.0
subject_1784609034497,20260727,180928,3,5.561,16,445.9,46.11363636363636,127.0,-2.6500000000000004,106.5
subject_1784609034497,20260727,180928,4,7.178,16,350.6,39.5,104.0,-13.8,70.25
subject_1784609034497,20260727,180928,5,8.796,15,430.0,43.0,115.0,-22.5,93.0
subject_1784609034497,20260727,180928,6,10.413,17,429.4,48.68181818181818,112.0,-14.3,89.0
subject_1784609034497,20260727,180928,7,12.062,17,367.20000000000005,42.63636363636363,117.0,-7.0,81.5
subject_1784609034497,20260727,180928,8,13.649,16,494.1,45.13636363636364,111.0,-16.799999999999997,86.0
subject_1784609034497,20260727,180928,9,15.266,16,403.9,44.86363636363636,106.5,4.000000000000002,92.0
subject_1784609034497,20260727,180928,10,16.946,14,469.5,48.97727272727273,116.0,-5.8,95.75
subject_1784609034497,20260727,180928,11,18.502,14,712.9,52.06818181818181,135.5,-34.4,108.5
subject_1784609034497,20260727,180928,12,20.119,15,537.5999999999999,56.5,130.0,-16.0,122.0
subject_1784609034497,20260727,180928,13,21.768,14,468.29999999999995,46.36363636363636,115.5,-12.85,104.5
subject_1784609034497,20260727,180928,14,23.355,15,571.8,53.13636363636363,128.0,-31.6,100.5
subject_1784609034497,20260727,180928,15,24.972,16,679.2,59.43181818181818,146.5,-31.35,119.25
subject_1784609034497,20260727,180928,16,26.621,14,620.6000000000001,62.227272727272734,128.5,-2.2,125.25
subject_1784609034497,20260727,180928,17,28.208,12,487.3,44.25,128.5,-27.45,101.5
subject_1784609034497,20260727,180928,18,29.825,13,721.2,52.45454545454545,142.0,-29.2,121.0
subject_1784609034497,20260727,180928,19,31.474,12,785.9000000000001,66.54545454545455,161.0,-13.65,137.0
subject_1784609034497,20260727,180928,20,33.154,10,566.3,68.13636363636364,119.0,0.7000000000000011,131.5
subject_1784609034497,20260727,180928,21,34.678,11,729.2,60.13636363636363,160.0,-27.4,121.0
subject_1784609034497,20260727,180928,22,36.296,14,780.3000000000001,54.97727272727273,157.5,-44.25,117.25
subject_1784609034497,20260727,180928,23,37.976,12,679.3,59.43181818181818,127.0,-7.5,131.5
subject_1784609034497,20260727,180928,24,39.531,12,500.2,53.52272727272727,102.5,-13.25,111.0
subject_1784609034497,20260727,180928,25,41.149,14,824.9000000000001,52.09090909090909,148.0,-40.75,108.75
subject_1784609034497,20260727,180928,26,42.798,13,891.4000000000001,63.59090909090909,172.0,-42.9,123.0
subject_1784609034497,20260727,180928,27,44.478,10,858.7,63.75,140.0,-18.25,130.25
subject_1784609034497,20260727,180928,28,46.002,11,570.2,46.81818181818182,125.0,-21.5,116.5
