subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784225910998,20260717,134134,0,0.01,8,1817.4,246.3181818181818,1130.0,-132.4,763.0
subject_1784225910998,20260717,134134,1,1.287,19,1877.4,241.0909090909091,1125.0,-114.4,781.5
subject_1784225910998,20260717,134134,2,2.906,19,1927.2,254.04545454545453,1056.0,-94.2,829.0
subject_1784225910998,20260717,134134,3,4.525,18,1992.8,240.72727272727272,855.5,-125.15,661.5
subject_1784225910998,20260717,134134,4,6.154,19,2034.4,201.63636363636363,985.0,-118.4,902.5
subject_1784225910998,20260717,134134,5,7.74,20,1420.9,200.34090909090907,846.0,-116.0,610.75
subject_1784225910998,20260717,134134,6,9.352,20,1633.7999999999997,229.09090909090907,950.0,-94.15,666.5
subject_1784225910998,20260717,134134,7,11.105,16,1301.9,124.72727272727272,596.5,-128.15,363.0
subject_1784225910998,20260717,134134,8,12.662,18,1140.3,129.02272727272725,625.5,-110.55,361.0
subject_1784225910998,20260717,134134,9,14.251,18,1063.8,129.3181818181818,620.5,-131.05,361.75
subject_1784225910998,20260717,134134,10,15.839,18,2017.3999999999999,184.04545454545453,831.0,-106.44999999999999,536.25
subject_1784225910998,20260717,134134,11,17.51,18,976.0,115.47727272727272,533.0,-104.69999999999999,391.25
subject_1784225910998,20260717,134134,12,19.108,16,3308.1,252.20454545454547,1097.0,-147.45,643.0
subject_1784225910998,20260717,134134,13,20.748,16,2525.7999999999997,186.52272727272725,933.0,-122.85,577.0
subject_1784225910998,20260717,134134,14,22.336,16,2542.2,231.70454545454544,911.5,-119.15,531.5
subject_1784225910998,20260717,134134,15,23.924,17,2357.0,216.86363636363637,906.0,-91.7,533.5
subject_1784225910998,20260717,134134,16,25.543,18,2094.7,188.77272727272725,758.5,-100.1,418.5
subject_1784225910998,20260717,134134,17,27.256,17,1963.0,196.04545454545453,872.0,-91.8,485.5
subject_1784225910998,20260717,134134,18,28.906,14,2310.6,198.27272727272728,824.0,-118.6,496.25
subject_1784225910998,20260717,134134,19,30.494,17,2575.2,237.5,877.0,-108.1,601.0
subject_1784225910998,20260717,134134,20,32.144,16,2356.0,224.54545454545456,869.0,-103.65,564.75
subject_1784225910998,20260717,134134,21,33.763,16,2438.0,218.09090909090907,907.5,-95.75,594.75
subject_1784225910998,20260717,134134,22,35.351,15,1680.3999999999999,168.04545454545453,719.0,-82.7,546.5
subject_1784225910998,20260717,134134,23,36.97,16,1688.0,168.9318181818182,658.5,-105.45,466.5
subject_1784225910998,20260717,134134,24,38.589,15,2020.2,176.3181818181818,752.0,-93.5,554.0
subject_1784225910998,20260717,134134,25,40.208,15,2192.0,206.5909090909091,800.0,-103.1,599.5
subject_1784225910998,20260717,134134,26,41.827,16,1916.4,204.27272727272725,762.5,-75.4,553.5
subject_1784225910998,20260717,134134,27,43.415,17,1788.8,168.9090909090909,658.0,-63.7,481.5
subject_1784225910998,20260717,134134,28,45.034,17,2061.0,215.3181818181818,760.0,-65.2,522.5
subject_1784225910998,20260717,134134,29,46.591,17,2164.0,214.04545454545453,842.0,-61.5,539.5
subject_1784225910998,20260717,134134,30,48.21,17,1801.1999999999998,173.22727272727272,640.0,-58.0,477.5
subject_1784225910998,20260717,134134,31,49.829,19,2300.0,219.86363636363637,828.0,-49.8,533.0
subject_1784225910998,20260717,134134,32,51.604,13,2486.0,236.4090909090909,771.0,-54.5,456.5
subject_1784225910998,20260717,134134,33,53.161,14,2428.0,234.5909090909091,752.0,-48.550000000000004,443.25
subject_1784225910998,20260717,134134,34,54.78,15,1634.0,166.9090909090909,582.0,-80.5,355.0
subject_1784225910998,20260717,134134,35,56.368,14,1415.7,142.88636363636363,502.0,-48.85,313.5
subject_1784225910998,20260717,134134,36,57.925,17,1843.2,174.72727272727272,613.0,-9.0,344.5
subject_1784225910998,20260717,134134,37,59.544,15,1941.0,196.5,624.0,-28.299999999999997,401.5
subject_1784225910998,20260717,134134,38,61.163,17,1974.0,197.13636363636363,659.0,-24.0,410.5
subject_1784225910998,20260717,134134,39,62.907,14,1629.9,176.20454545454544,512.0,-19.300000000000004,344.75
subject_1784225910998,20260717,134134,40,64.526,16,2416.0,252.38636363636363,762.0,-6.0,493.25
subject_1784225910998,20260717,134134,41,66.114,14,2051.7,189.8181818181818,636.0,-28.65,393.5
subject_1784225910998,20260717,134134,42,67.702,15,1944.0,203.22727272727272,680.0,-16.299999999999997,388.5
subject_1784225910998,20260717,134134,43,69.29,17,1715.2,179.95454545454547,595.0,-1.1000000000000014,380.5
subject_1784225910998,20260717,134134,44,70.909,16,1760.6,173.0,550.5,6.300000000000004,294.5
subject_1784225910998,20260717,134134,45,72.497,17,1847.8,187.8181818181818,589.0,25.099999999999994,396.0
subject_1784225910998,20260717,134134,46,74.116,16,2117.3,203.52272727272725,662.0,-5.900000000000002,400.5
subject_1784225910998,20260717,134134,47,75.735,14,2062.3999999999996,197.0681818181818,657.0,-16.0,424.25
subject_1784225910998,20260717,134134,48,77.541,13,2228.0,230.5909090909091,701.0,5.599999999999994,411.5
subject_1784225910998,20260717,134134,49,79.129,15,2514.0,253.4090909090909,798.0,-26.0,485.5
subject_1784225910998,20260717,134134,50,80.717,16,1987.0,205.75,641.0,2.150000000000002,398.25
subject_1784225910998,20260717,134134,51,82.398,13,2197.0,228.27272727272728,670.0,11.799999999999997,428.0
subject_1784225910998,20260717,134134,52,83.986,15,1889.0,164.36363636363637,597.0,24.099999999999994,382.5
subject_1784225910998,20260717,134134,53,85.605,1,4507.0,452.59090909090907,1454.0,-118.7,876.5
subject_1784225910998,20260717,134134,54,87.173,2,5284.0,431.47727272727275,1105.0,-190.95,663.25
subject_1784225910998,20260717,134134,55,88.854,1,2054.6,53.0,186.0,-271.2,103.0
subject_1784225910998,20260717,134134,56,90.411,1,3163.4,64.45454545454545,52.0,-328.8,95.0
subject_1784225910998,20260717,134134,57,92.05,8,2948.0,329.3181818181818,969.5,3.9499999999999993,498.0
