subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785397463794,20260730,173058,0,0.005,14,2734.4,115.13636363636364,238.0,194.6,271.25
subject_1785397463794,20260730,173058,1,1.497,16,2906.7,138.45454545454544,338.5,207.6,357.5
subject_1785397463794,20260730,173058,2,3.09,16,2587.3,190.52272727272728,486.0,132.95,447.75
subject_1785397463794,20260730,173058,3,4.683,17,2258.6,164.9090909090909,390.0,137.1,357.0
subject_1785397463794,20260730,173058,4,6.339,17,2290.6000000000004,151.6818181818182,339.0,143.9,394.5
subject_1785397463794,20260730,173058,5,7.932,16,2346.8,116.4090909090909,269.5,154.64999999999998,282.5
subject_1785397463794,20260730,173058,6,9.588,16,2377.9,179.36363636363637,419.5,129.05,430.5
subject_1785397463794,20260730,173058,7,11.213,16,2200.8,154.8181818181818,401.0,110.35,412.0
subject_1785397463794,20260730,173058,8,12.837,15,2429.3999999999996,169.86363636363637,524.0,105.7,360.5
subject_1785397463794,20260730,173058,9,14.43,15,1930.4,164.36363636363637,357.0,101.6,337.0
subject_1785397463794,20260730,173058,10,16.086,14,1493.5,143.79545454545456,429.0,109.55000000000001,440.75
subject_1785397463794,20260730,173058,11,17.679,14,1578.5,156.4090909090909,556.0,77.19999999999999,418.5
subject_1785397463794,20260730,173058,12,19.335,15,1573.0,154.77272727272728,454.0,80.3,386.5
subject_1785397463794,20260730,173058,13,20.928,14,1585.0,162.54545454545456,394.0,71.95,335.75
subject_1785397463794,20260730,173058,14,22.584,12,1182.5,144.13636363636363,438.5,84.6,401.5
subject_1785397463794,20260730,173058,15,24.177,10,1393.0,157.52272727272725,400.0,82.05,385.25
subject_1785397463794,20260730,173058,16,25.864,9,1369.8000000000002,172.5,519.0,61.0,370.0
subject_1785397463794,20260730,173058,17,27.426,7,1279.6,146.04545454545453,478.0,47.2,364.5
subject_1785397463794,20260730,173058,18,29.082,11,1316.8,159.13636363636363,446.0,53.0,382.0
subject_1785397463794,20260730,173058,19,30.675,10,1283.5,152.9090909090909,467.0,55.85,382.75
subject_1785397463794,20260730,173058,20,32.362,12,1299.8,147.1818181818182,464.5,49.2,395.5
subject_1785397463794,20260730,173058,21,33.924,12,1289.9,149.5681818181818,389.0,46.400000000000006,353.0
subject_1785397463794,20260730,173058,22,35.611,10,1302.0,153.29545454545453,451.5,49.2,366.25
subject_1785397463794,20260730,173058,23,37.173,10,1188.9,142.20454545454544,379.0,42.5,344.5
subject_1785397463794,20260730,173058,24,38.829,12,1234.9,153.61363636363637,387.0,36.75,405.75
subject_1785397463794,20260730,173058,25,40.422,12,1191.0,136.0,365.0,24.25,333.5
subject_1785397463794,20260730,173058,26,42.078,13,1200.2,135.36363636363637,419.0,19.7,368.5
subject_1785397463794,20260730,173058,27,43.671,13,1161.6000000000001,137.22727272727272,419.0,19.3,336.0
subject_1785397463794,20260730,173058,28,45.327,11,1151.8,141.0,316.0,28.0,301.5
subject_1785397463794,20260730,173058,29,46.92,11,1053.6,124.36363636363636,313.0,24.6,276.0
subject_1785397463794,20260730,173058,30,48.576,11,1201.4,131.13636363636363,342.0,17.3,271.0
subject_1785397463794,20260730,173058,31,50.169,10,1124.6999999999998,122.97727272727273,336.0,7.650000000000002,274.25
subject_1785397463794,20260730,173058,32,51.825,11,1164.4,122.0909090909091,302.0,7.100000000000001,256.5
subject_1785397463794,20260730,173058,33,53.418,8,1089.9,114.06818181818181,263.0,-3.3999999999999986,224.5
subject_1785397463794,20260730,173058,34,55.105,9,1468.6000000000001,155.13636363636363,463.0,-37.2,287.5
subject_1785397463794,20260730,173058,35,56.667,13,1349.0,131.6818181818182,480.0,-24.6,268.0
subject_1785397463794,20260730,173058,36,58.323,12,1421.8000000000002,139.5,483.0,-50.099999999999994,281.75
subject_1785397463794,20260730,173058,37,59.916,10,1223.5,112.43181818181819,428.0,-34.25,250.25
subject_1785397463794,20260730,173058,38,61.541,14,1404.7,119.6590909090909,349.0,-22.35,297.0
subject_1785397463794,20260730,173058,39,63.228,14,1255.8000000000002,103.93181818181819,300.5,-52.65,231.25
subject_1785397463794,20260730,173058,40,64.79,10,1240.5,102.5909090909091,298.5,-46.6,229.75
subject_1785397463794,20260730,173058,41,66.477,10,1316.3,106.06818181818181,272.0,-36.75,255.5
subject_1785397463794,20260730,173058,42,68.039,11,1298.0,145.13636363636363,293.0,-0.5999999999999996,331.0
subject_1785397463794,20260730,173058,43,69.695,10,1497.1000000000001,165.9090909090909,238.5,14.8,298.5
subject_1785397463794,20260730,173058,44,71.288,12,1343.0,128.02272727272728,201.0,-3.6499999999999986,245.75
subject_1785397463794,20260730,173058,45,72.913,10,1305.9,136.11363636363637,196.0,1.1499999999999986,235.25
subject_1785397463794,20260730,173058,46,74.569,12,1300.2,105.11363636363636,215.0,-31.050000000000004,213.25
subject_1785397463794,20260730,173058,47,76.162,10,1269.6,116.27272727272728,201.5,-10.900000000000002,221.5
subject_1785397463794,20260730,173058,48,77.818,12,1371.0,120.47727272727272,298.0,-26.6,261.75
subject_1785397463794,20260730,173058,49,79.474,11,1369.2,119.4090909090909,202.0,-21.4,217.5
subject_1785397463794,20260730,173058,50,81.036,10,1358.6999999999998,112.13636363636363,185.5,-12.65,220.0
subject_1785397463794,20260730,173058,51,82.692,12,1415.1,140.20454545454547,250.0,-5.800000000000001,245.0
subject_1785397463794,20260730,173058,52,84.285,12,1309.6000000000001,117.9090909090909,348.0,-22.0,261.0
subject_1785397463794,20260730,173058,53,85.941,10,1180.8000000000002,97.38636363636364,320.5,-40.349999999999994,186.25
subject_1785397463794,20260730,173058,54,87.597,13,1441.3999999999999,127.77272727272727,296.0,-32.3,239.0
subject_1785397463794,20260730,173058,55,89.159,10,1566.6999999999998,146.6818181818182,366.5,-28.799999999999997,299.0
subject_1785397463794,20260730,173058,56,90.815,14,1374.6999999999998,145.63636363636363,183.0,-5.599999999999998,239.0
subject_1785397463794,20260730,173058,57,92.408,10,1441.6,139.8409090909091,168.0,-14.0,223.25
