subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784615199160,20260721,161918,0,0.123,1,7961.799999999999,606.0454545454545,1062.0,215.10000000000002,1077.5
subject_1784615199160,20260721,161918,1,1.27,2,4505.400000000001,426.9318181818182,645.5,61.949999999999996,714.75
subject_1784615199160,20260721,161918,2,3.013,1,1873.3999999999999,575.2727272727273,717.0,444.6,939.0
subject_1784615199160,20260721,161918,3,4.569,1,2180.6000000000004,549.7727272727273,598.0,331.3,928.5
subject_1784615199160,20260721,161918,4,6.125,2,3314.2000000000003,199.63636363636363,319.0,-424.8,393.5
subject_1784615199160,20260721,161918,5,8.35,1,6284.4,380.1363636363636,177.0,-1167.3,504.5
subject_1784615199160,20260721,161918,6,9.424,1,2576.0,393.40909090909093,373.0,102.5,573.5
subject_1784615199160,20260721,161918,7,10.98,2,3100.0,244.8181818181818,445.5,-454.09999999999997,491.5
subject_1784615199160,20260721,161918,8,13.142,1,3305.2,168.3181818181818,523.0,-614.9,542.5
subject_1784615199160,20260721,161918,9,14.217,2,4046.1,365.3863636363637,680.0,99.05000000000001,606.75
subject_1784615199160,20260721,161918,10,16.442,1,4400.6,353.0,383.0,-926.2,649.0
subject_1784615199160,20260721,161918,11,17.547,1,3714.8,372.90909090909093,549.0,1.4000000000000057,658.0
subject_1784615199160,20260721,161918,12,19.072,2,4499.5,348.3863636363636,543.0,195.85,552.75
subject_1784615199160,20260721,161918,13,20.691,2,3807.7000000000003,295.0681818181818,669.5,240.75,542.25
subject_1784615199160,20260721,161918,14,22.364,2,3861.9,254.90909090909093,537.0,-313.3,462.5
subject_1784615199160,20260721,161918,15,23.927,2,3696.7,223.47727272727272,494.0,-188.85,441.75
subject_1784615199160,20260721,161918,16,26.111,1,5535.6,287.8181818181818,666.0,504.2,445.0
subject_1784615199160,20260721,161918,17,27.164,2,3551.8999999999996,228.86363636363637,546.0,-156.6,446.0
subject_1784615199160,20260721,161918,18,28.782,3,5276.4,209.5909090909091,494.0,8.7,363.5
subject_1784615199160,20260721,161918,19,30.401,3,4992.6,141.72727272727272,493.0,14.7,329.0
subject_1784615199160,20260721,161918,20,32.112,1,5678.8,229.45454545454547,444.0,-406.6,445.0
subject_1784615199160,20260721,161918,21,33.637,1,2384.8,260.27272727272725,686.0,18.8,522.0
subject_1784615199160,20260721,161918,22,35.442,5,4579.4,575.9090909090909,922.0,234.7,1014.0
subject_1784615199160,20260721,161918,23,36.998,13,4573.0,409.04545454545456,720.0,175.5,711.5
subject_1784615199160,20260721,161918,24,38.554,13,4572.8,309.90909090909093,667.0,144.5,616.0
subject_1784615199160,20260721,161918,25,40.11,16,4452.3,221.27272727272728,609.0,425.4,581.5
subject_1784615199160,20260721,161918,26,41.791,15,3890.3999999999996,186.8181818181818,598.0,683.9,586.0
subject_1784615199160,20260721,161918,27,43.446,17,3469.3999999999996,171.72727272727272,552.0,613.9,521.5
subject_1784615199160,20260721,161918,28,45.058,17,3236.8,205.8181818181818,543.0,604.4,555.5
subject_1784615199160,20260721,161918,29,46.614,18,3159.0,189.29545454545456,542.0,593.1,516.75
subject_1784615199160,20260721,161918,30,48.201,18,3047.4,187.75,463.5,553.65,476.25
subject_1784615199160,20260721,161918,31,49.82,19,3050.0,176.6818181818182,497.0,549.7,474.0
subject_1784615199160,20260721,161918,32,51.506,17,2695.2,186.0,522.0,507.5,503.0
subject_1784615199160,20260721,161918,33,53.149,17,3122.2,200.0,496.0,540.0,483.0
subject_1784615199160,20260721,161918,34,54.705,16,4541.4,410.0681818181818,599.0,37.85000000000001,685.0
subject_1784615199160,20260721,161918,35,56.292,17,4462.8,432.27272727272725,591.0,23.900000000000006,708.0
subject_1784615199160,20260721,161918,36,57.973,16,4406.299999999999,404.9545454545455,545.0,9.149999999999991,663.5
subject_1784615199160,20260721,161918,37,59.529,17,4223.8,375.45454545454544,548.0,10.400000000000006,663.0
subject_1784615199160,20260721,161918,38,61.209,16,4151.8,389.6363636363636,533.5,-8.149999999999991,631.5
subject_1784615199160,20260721,161918,39,62.765,16,3806.9,361.5681818181818,500.0,21.999999999999993,600.5
subject_1784615199160,20260721,161918,40,64.383,17,3770.8,368.6363636363636,534.0,24.599999999999994,627.0
subject_1784615199160,20260721,161918,41,66.002,18,3599.6,353.6136363636364,526.5,34.900000000000006,634.75
subject_1784615199160,20260721,161918,42,67.688,18,3753.5,331.4545454545455,557.5,11.25,639.0
subject_1784615199160,20260721,161918,43,69.3,18,3554.7999999999997,332.65909090909093,504.5,13.399999999999991,622.0
subject_1784615199160,20260721,161918,44,70.887,18,3005.8,281.65909090909093,436.5,232.60000000000002,494.75
subject_1784615199160,20260721,161918,45,72.474,17,3364.8,367.0,519.0,39.30000000000001,616.5
subject_1784615199160,20260721,161918,46,74.192,16,3680.6,349.77272727272725,537.0,40.14999999999999,612.75
subject_1784615199160,20260721,161918,47,75.711,18,3539.1,341.22727272727275,486.0,25.549999999999997,581.5
subject_1784615199160,20260721,161918,48,77.397,17,2597.2,294.6818181818182,410.0,349.3,478.5
subject_1784615199160,20260721,161918,49,79.009,16,3198.5,304.0,473.0,57.7,540.5
subject_1784615199160,20260721,161918,50,80.627,14,2328.9,207.4090909090909,330.5,356.2,386.75
subject_1784615199160,20260721,161918,51,82.214,12,3148.9,290.0681818181818,416.0,22.700000000000003,508.0
subject_1784615199160,20260721,161918,52,83.801,10,2796.8,235.63636363636365,417.0,4.649999999999999,452.0
subject_1784615199160,20260721,161918,53,85.42,8,2927.4,183.54545454545456,369.0,-144.8,361.0
subject_1784615199160,20260721,161918,54,87.038,17,3108.3999999999996,206.36363636363637,402.0,-125.30000000000001,409.5
subject_1784615199160,20260721,161918,55,90.274,9,2702.0,256.0,416.0,19.099999999999994,457.5
subject_1784615199160,20260721,161918,56,91.898,10,3068.0,281.5454545454545,404.5,5.75,473.5
subject_1784615199160,20260721,161918,57,93.541,7,3350.0,236.1818181818182,406.0,-68.0,457.0
subject_1784615199160,20260721,161918,58,95.159,8,2090.3,246.5909090909091,368.5,175.60000000000002,435.75
subject_1784615199160,20260721,161918,59,96.746,5,2169.0,226.27272727272728,408.0,-10.0,425.5
subject_1784615199160,20260721,161918,60,98.365,8,3212.8,189.4090909090909,398.0,-156.85,386.0
subject_1784615199160,20260721,161918,61,100.011,6,3907.0,215.0,454.0,-200.39999999999998,382.0
subject_1784615199160,20260721,161918,62,101.607,17,2760.6000000000004,260.40909090909093,449.0,51.3,489.0
subject_1784615199160,20260721,161918,63,103.25,19,2891.3999999999996,265.54545454545456,499.0,54.2,544.5
