subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784598047019,20260721,131302,0,0.143,12,235.5,17.363636363636367,35.0,-3.2,40.75
subject_1784598047019,20260721,131302,1,1.732,12,251.0,19.363636363636363,36.5,-4.65,41.5
subject_1784598047019,20260721,131302,2,3.321,13,258.8,20.136363636363637,41.0,-3.7,46.5
subject_1784598047019,20260721,131302,3,4.941,13,252.60000000000002,19.863636363636363,41.0,-6.3,46.5
subject_1784598047019,20260721,131302,4,6.624,12,277.8,20.295454545454547,47.5,-7.45,49.75
subject_1784598047019,20260721,131302,5,8.213,15,274.4,21.227272727272727,45.0,-5.4,50.5
subject_1784598047019,20260721,131302,6,9.802,14,257.3,18.43181818181818,43.0,-5.3,45.25
subject_1784598047019,20260721,131302,7,11.422,16,295.9,22.590909090909093,51.5,-7.5,52.75
subject_1784598047019,20260721,131302,8,13.042,15,295.8,25.09090909090909,53.0,-5.6,57.0
subject_1784598047019,20260721,131302,9,14.694,14,292.29999999999995,23.113636363636363,52.0,-5.3,55.5
subject_1784598047019,20260721,131302,10,16.283,14,289.2,22.204545454545453,48.0,-4.9,52.75
subject_1784598047019,20260721,131302,11,17.903,14,264.4,21.909090909090907,46.0,-3.75,52.0
subject_1784598047019,20260721,131302,12,19.523,14,248.8,21.022727272727273,40.5,-3.9000000000000004,48.5
subject_1784598047019,20260721,131302,13,21.143,15,257.0,19.227272727272727,43.0,-5.6,50.0
subject_1784598047019,20260721,131302,14,22.795,14,248.29999999999998,19.68181818181818,43.5,-5.949999999999999,47.75
subject_1784598047019,20260721,131302,15,24.415,16,277.20000000000005,21.704545454545453,47.0,-4.85,52.0
subject_1784598047019,20260721,131302,16,26.004,16,267.6,20.454545454545453,46.0,-4.7,50.75
subject_1784598047019,20260721,131302,17,27.624,14,267.9,21.386363636363637,46.5,-5.1,51.5
subject_1784598047019,20260721,131302,18,29.244,16,252.39999999999998,20.386363636363637,45.5,-3.8,49.0
subject_1784598047019,20260721,131302,19,30.864,14,265.20000000000005,20.522727272727273,45.0,-5.050000000000001,49.25
subject_1784598047019,20260721,131302,20,32.484,12,249.4,19.477272727272727,43.0,-4.25,47.75
subject_1784598047019,20260721,131302,21,34.167,12,262.9,20.477272727272727,43.5,-5.9,51.0
subject_1784598047019,20260721,131302,22,35.756,14,280.7,22.045454545454547,47.0,-6.15,51.25
subject_1784598047019,20260721,131302,23,37.376,15,277.4,19.863636363636363,47.0,-5.5,50.5
subject_1784598047019,20260721,131302,24,38.965,15,269.0,20.272727272727273,45.0,-6.5,48.5
subject_1784598047019,20260721,131302,25,40.585,16,273.5,20.954545454545453,49.0,-5.7,53.25
subject_1784598047019,20260721,131302,26,42.268,13,259.8,19.90909090909091,42.0,-5.1,49.5
subject_1784598047019,20260721,131302,27,43.857,13,222.60000000000002,17.545454545454547,43.0,-5.8,45.5
subject_1784598047019,20260721,131302,28,45.446,16,240.5,19.545454545454547,46.0,-4.35,50.75
subject_1784598047019,20260721,131302,29,47.066,13,250.2,20.09090909090909,49.0,-3.3,53.5
subject_1784598047019,20260721,131302,30,48.78,12,255.60000000000002,20.75,47.5,-3.7,53.25
subject_1784598047019,20260721,131302,31,50.338,13,237.2,19.227272727272727,41.0,-5.7,44.0
subject_1784598047019,20260721,131302,32,51.958,14,260.70000000000005,19.204545454545453,47.0,-6.9,50.0
subject_1784598047019,20260721,131302,33,53.547,16,265.6,18.954545454545453,47.0,-6.35,49.25
subject_1784598047019,20260721,131302,34,55.167,15,254.8,20.40909090909091,45.0,-4.8,50.0
subject_1784598047019,20260721,131302,35,56.85,12,260.0,20.272727272727273,47.5,-5.1,52.0
subject_1784598047019,20260721,131302,36,58.439,16,264.4,20.522727272727273,45.5,-5.050000000000001,48.75
subject_1784598047019,20260721,131302,37,60.028,15,263.2,21.045454545454547,48.0,-5.0,52.0
subject_1784598047019,20260721,131302,38,61.648,15,258.0,19.045454545454547,48.0,-6.8,50.5
subject_1784598047019,20260721,131302,39,63.268,15,248.39999999999998,19.954545454545453,48.0,-5.2,52.0
subject_1784598047019,20260721,131302,40,64.92,14,252.2,20.295454545454547,49.5,-4.35,52.5
subject_1784598047019,20260721,131302,41,66.509,17,260.4,20.272727272727273,46.0,-5.8,48.0
subject_1784598047019,20260721,131302,42,68.129,15,298.8,24.40909090909091,50.0,-5.0,54.0
subject_1784598047019,20260721,131302,43,69.749,15,291.6,24.59090909090909,54.0,-5.7,58.0
subject_1784598047019,20260721,131302,44,71.401,17,325.0,25.5,55.0,-7.1,59.5
subject_1784598047019,20260721,131302,45,72.99,17,887.4,90.95454545454545,305.0,-89.3,206.5
subject_1784598047019,20260721,131302,46,74.61,17,664.2,155.04545454545453,352.0,30.6,286.0
subject_1784598047019,20260721,131302,47,76.23,16,765.7,181.70454545454544,400.5,49.5,340.75
subject_1784598047019,20260721,131302,48,77.881,15,618.5999999999999,156.54545454545453,285.0,35.7,295.0
subject_1784598047019,20260721,131302,49,79.47,20,1206.6,209.97727272727275,525.5,57.05,376.75
