subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784609873531,20260721,151102,0,0.089,8,476.79999999999995,111.4090909090909,308.0,-110.5,190.25
subject_1784609873531,20260721,151102,1,1.552,11,473.80000000000007,134.22727272727272,351.0,79.4,276.0
subject_1784609873531,20260721,151102,2,3.175,13,728.2,87.18181818181819,365.0,-91.0,296.5
subject_1784609873531,20260721,151102,3,4.727,11,758.0,100.95454545454545,387.0,-83.5,241.5
subject_1784609873531,20260721,151102,4,6.408,10,750.3,113.0,437.5,-60.25,258.25
subject_1784609873531,20260721,151102,5,8.058,8,973.6,119.75,469.5,-73.1,246.5
subject_1784609873531,20260721,151102,6,9.583,10,949.3,121.11363636363637,494.5,-117.3,298.0
subject_1784609873531,20260721,151102,7,11.206,14,952.1,109.0,396.5,-49.349999999999994,285.5
subject_1784609873531,20260721,151102,8,12.825,18,810.0,99.3409090909091,366.0,-72.75,233.75
subject_1784609873531,20260721,151102,9,14.439,13,917.2,97.95454545454545,458.0,-88.5,333.5
subject_1784609873531,20260721,151102,10,16.089,16,905.3,127.6590909090909,438.5,-56.8,283.0
subject_1784609873531,20260721,151102,11,17.739,14,729.9000000000001,103.04545454545455,367.5,-101.15,276.75
subject_1784609873531,20260721,151102,12,19.301,19,789.4,116.0909090909091,386.0,-73.0,296.0
subject_1784609873531,20260721,151102,13,20.914,18,744.8,102.0909090909091,300.0,-78.85,205.5
subject_1784609873531,20260721,151102,14,22.595,14,929.5,156.6590909090909,563.0,-125.25,325.0
subject_1784609873531,20260721,151102,15,24.163,19,715.0,121.9090909090909,410.0,-73.2,281.5
subject_1784609873531,20260721,151102,16,25.77,18,1009.3000000000001,137.47727272727275,526.5,-83.95,292.75
subject_1784609873531,20260721,151102,17,27.389,17,794.8,126.31818181818181,468.0,-74.7,319.5
subject_1784609873531,20260721,151102,18,29.101,14,922.1,144.5681818181818,507.5,-99.3,300.5
subject_1784609873531,20260721,151102,19,30.72,16,1068.6999999999998,144.25,533.5,-94.19999999999999,310.25
subject_1784609873531,20260721,151102,20,32.258,20,1160.4,145.5,512.0,-66.75,293.0
subject_1784609873531,20260721,151102,21,33.864,17,1408.6,155.6818181818182,558.0,-37.6,295.0
subject_1784609873531,20260721,151102,22,35.483,17,1021.2,132.4090909090909,570.0,-42.4,323.0
subject_1784609873531,20260721,151102,23,37.164,15,1186.6,168.77272727272728,621.0,-85.9,347.5
subject_1784609873531,20260721,151102,24,38.725,18,1052.9,125.13636363636364,453.5,-57.3,316.25
subject_1784609873531,20260721,151102,25,40.344,17,1085.8,133.72727272727272,490.0,-84.6,304.5
subject_1784609873531,20260721,151102,26,41.958,16,1142.0,151.75,591.5,-82.3,335.5
subject_1784609873531,20260721,151102,27,43.577,18,1233.1999999999998,157.34090909090907,582.0,-57.5,330.5
subject_1784609873531,20260721,151102,28,45.196,17,1226.4,147.3181818181818,585.0,-10.5,311.5
subject_1784609873531,20260721,151102,29,46.877,12,801.7,108.5,470.0,-114.15,277.0
subject_1784609873531,20260721,151102,30,48.477,13,1294.1999999999998,159.3181818181818,612.0,-122.6,319.5
subject_1784609873531,20260721,151102,31,50.057,13,1057.6,125.0909090909091,575.0,-121.6,368.5
subject_1784609873531,20260721,151102,32,51.671,13,1250.8,172.22727272727272,653.0,-92.1,360.5
subject_1784609873531,20260721,151102,33,53.321,13,1589.8000000000002,199.63636363636363,702.0,-83.1,385.5
subject_1784609873531,20260721,151102,34,54.945,13,1485.6,170.6818181818182,656.0,-33.4,389.0
