subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784219707826,20260720,212941,0,0.013,1,2676.3999999999996,,851.0,,479.0
subject_1784219707826,20260720,212941,1,1.071,8,1773.6,206.11363636363637,662.5,89.25,414.25
subject_1784219707826,20260720,212941,2,2.689,9,1727.0,212.0909090909091,543.0,52.9,324.0
subject_1784219707826,20260720,212941,3,4.307,19,1870.4,200.3181818181818,612.0,65.0,337.5
subject_1784219707826,20260720,212941,4,5.926,20,1365.0,174.11363636363637,449.0,41.6,238.5
subject_1784219707826,20260720,212941,5,7.544,20,1244.3,174.1818181818182,425.5,70.80000000000001,233.25
subject_1784219707826,20260720,212941,6,9.162,16,1767.5,227.4090909090909,635.5,106.5,343.25
subject_1784219707826,20260720,212941,7,10.78,20,2059.1000000000004,197.6818181818182,587.0,65.80000000000001,372.75
subject_1784219707826,20260720,212941,8,12.398,20,2338.1000000000004,224.75,705.5,41.9,412.0
subject_1784219707826,20260720,212941,9,14.016,20,1309.1,135.1818181818182,406.5,79.6,242.5
subject_1784219707826,20260720,212941,10,15.634,20,1779.3000000000002,168.6590909090909,548.5,68.2,303.25
subject_1784219707826,20260720,212941,11,17.252,18,1798.0,175.90909090909093,593.0,56.0,341.75
subject_1784219707826,20260720,212941,12,18.87,20,1222.9,120.54545454545455,382.0,116.8,254.25
subject_1784219707826,20260720,212941,13,20.488,8,2459.2,259.3181818181818,826.0,117.35,445.25
subject_1784219707826,20260720,212941,14,22.106,3,1606.6,268.77272727272725,706.0,85.5,459.5
subject_1784219707826,20260720,212941,15,23.724,20,1553.6999999999998,155.25,515.5,86.69999999999999,285.0
subject_1784219707826,20260720,212941,16,25.342,18,1386.8,142.27272727272725,440.5,89.75,276.75
subject_1784219707826,20260720,212941,17,26.961,18,1671.1,164.8409090909091,537.5,65.6,294.5
subject_1784219707826,20260720,212941,18,28.579,20,945.0,110.02272727272728,358.0,117.8,240.0
subject_1784219707826,20260720,212941,19,30.197,20,1228.5,131.75,443.0,87.65,273.75
subject_1784219707826,20260720,212941,20,31.815,15,1818.4,177.0,593.0,56.0,345.0
subject_1784219707826,20260720,212941,21,33.433,20,911.5999999999999,103.31818181818181,358.5,100.55000000000001,253.5
subject_1784219707826,20260720,212941,22,35.051,20,1135.7,116.1590909090909,384.5,121.05,276.5
subject_1784219707826,20260720,212941,23,36.669,20,715.3,102.5909090909091,301.5,108.9,235.0
