subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785157956456,20260730,202300,0,0.075,5,3015.0,249.36363636363637,912.0,30.0,733.0
subject_1785157956456,20260730,202300,1,1.512,9,2744.0,220.1818181818182,720.0,89.5,621.5
subject_1785157956456,20260730,202300,2,3.166,14,2346.4,385.9318181818182,972.5,240.15,673.75
subject_1785157956456,20260730,202300,3,6.291,7,3470.4,384.95454545454544,1613.0,183.7,869.5
subject_1785157956456,20260730,202300,4,8.1,10,2999.8999999999996,315.0,1263.0,55.15,787.0
subject_1785157956456,20260730,202300,5,9.63,9,2494.6,292.1363636363636,918.0,103.3,646.0
subject_1785157956456,20260730,202300,6,11.694,2,5930.599999999999,558.8636363636364,1340.5,1.6999999999999957,1325.0
subject_1785157956456,20260730,202300,7,12.923,4,1047.9,122.4090909090909,188.0,-233.9,248.5
subject_1785157956456,20260730,202300,8,14.639,2,2636.3999999999996,66.1590909090909,163.0,-369.55,135.25
subject_1785157956456,20260730,202300,9,16.217,3,2863.6,123.5,200.0,-148.3,166.5
