subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784219707826,20260720,190928,0,0.807,11,1809.2,234.9090909090909,614.0,78.5,397.5
subject_1784219707826,20260720,190928,1,2.489,17,1981.4,194.95454545454547,587.0,71.6,406.5
subject_1784219707826,20260720,190928,2,4.015,17,2240.2,216.8181818181818,705.0,27.9,369.5
subject_1784219707826,20260720,190928,3,5.635,19,2318.0,128.63636363636363,376.0,53.4,362.5
subject_1784219707826,20260720,190928,4,7.286,19,2410.2,117.18181818181819,392.0,78.8,351.5
subject_1784219707826,20260720,190928,5,8.968,17,2869.4,211.5909090909091,695.0,66.0,394.0
subject_1784219707826,20260720,190928,6,10.494,17,2736.6,140.86363636363637,414.0,53.5,353.5
subject_1784219707826,20260720,190928,7,12.114,17,2461.0,157.27272727272728,400.0,73.4,382.5
subject_1784219707826,20260720,190928,8,13.765,16,2534.9,155.9090909090909,463.0,67.1,357.5
subject_1784219707826,20260720,190928,9,15.447,15,2573.8,160.13636363636363,395.0,68.7,346.5
subject_1784219707826,20260720,190928,10,16.973,17,2818.4,177.77272727272728,494.0,55.1,367.0
subject_1784219707826,20260720,190928,11,18.593,15,2570.3999999999996,171.0909090909091,434.0,61.4,302.0
subject_1784219707826,20260720,190928,12,20.244,16,2671.9,160.27272727272725,374.0,84.35,340.25
subject_1784219707826,20260720,190928,13,21.895,14,2277.5,186.61363636363637,475.0,76.9,341.25
subject_1784219707826,20260720,190928,14,23.546,14,2080.7,167.0681818181818,432.5,72.9,339.25
subject_1784219707826,20260720,190928,15,25.072,17,1577.6,203.95454545454547,516.0,53.8,432.0
subject_1784219707826,20260720,190928,16,26.692,15,2986.0,165.8181818181818,448.0,104.3,428.5
subject_1784219707826,20260720,190928,17,28.312,19,3354.2,200.4090909090909,539.0,102.1,469.0
subject_1784219707826,20260720,190928,18,29.994,15,3208.6,192.13636363636363,472.0,121.3,429.5
subject_1784219707826,20260720,190928,19,31.614,13,3133.6,192.5909090909091,445.0,92.3,430.5
subject_1784219707826,20260720,190928,20,33.171,12,2768.2,155.88636363636363,424.0,75.55,287.5
subject_1784219707826,20260720,190928,21,34.791,13,1858.6,165.54545454545453,489.0,76.4,342.0
subject_1784219707826,20260720,190928,22,36.411,18,2164.4,177.25,455.0,86.15,373.25
subject_1784219707826,20260720,190928,23,38.093,18,2932.8999999999996,232.36363636363637,526.0,146.6,456.0
subject_1784219707826,20260720,190928,24,39.651,15,1711.0,175.3181818181818,493.0,81.6,336.5
subject_1784219707826,20260720,190928,25,41.27,10,1280.0,172.0681818181818,493.0,77.25,301.25
subject_1784219707826,20260720,190928,26,42.89,17,2085.0,224.54545454545453,595.0,112.9,480.0
subject_1784219707826,20260720,190928,27,44.541,17,2341.0,238.22727272727272,821.0,87.3,474.5
subject_1784219707826,20260720,190928,28,46.13,18,2477.9,190.72727272727275,542.0,113.1,392.0
