subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784256238303,20260721,000225,0,0.024,2,823.4,101.72727272727272,270.5,-45.8,244.0
subject_1784256238303,20260721,000225,1,1.103,4,764.0,123.63636363636364,405.5,-7.65,279.5
subject_1784256238303,20260721,000225,2,2.721,3,1660.4,319.8636363636364,777.0,61.8,584.5
subject_1784256238303,20260721,000225,3,4.339,2,2579.7,283.4090909090909,915.5,58.9,637.0
subject_1784256238303,20260721,000225,4,5.957,2,2478.2,296.95454545454544,881.0,59.9,622.5
subject_1784256238303,20260721,000225,5,7.575,2,2686.9,336.8636363636364,1027.5,17.9,739.5
subject_1784256238303,20260721,000225,6,9.193,2,955.5,220.9318181818182,612.0,150.25,390.75
subject_1784256238303,20260721,000225,7,11.227,1,2159.2,86.45454545454545,230.0,-377.4,244.0
subject_1784256238303,20260721,000225,8,13.031,1,1875.4,60.86363636363637,294.0,-311.3,261.5
subject_1784256238303,20260721,000225,9,14.618,1,1878.1999999999998,72.22727272727273,300.0,-327.9,294.5
subject_1784256238303,20260721,000225,10,16.228,1,6730.6,469.22727272727275,839.0,277.7,849.5
subject_1784256238303,20260721,000225,11,17.282,2,2525.1,165.79545454545456,364.0,-326.84999999999997,293.25
subject_1784256238303,20260721,000225,12,18.901,2,2112.1,105.63636363636364,381.0,-279.2,249.5
subject_1784256238303,20260721,000225,13,20.519,2,2407.1,185.79545454545456,372.0,-321.15,326.75
subject_1784256238303,20260721,000225,14,22.137,2,2356.8,160.75,349.0,-336.95000000000005,311.25
subject_1784256238303,20260721,000225,15,23.755,2,2290.5,186.75,358.0,-296.75,343.25
subject_1784256238303,20260721,000225,16,25.372,2,2203.6,190.45454545454544,353.0,-325.2,322.0
subject_1784256238303,20260721,000225,17,26.99,3,1235.6,173.0909090909091,390.0,21.2,397.0
subject_1784256238303,20260721,000225,18,28.608,3,1156.0,231.27272727272728,496.0,33.7,480.0
subject_1784256238303,20260721,000225,19,30.226,3,1114.0,314.40909090909093,601.0,258.7,558.5
subject_1784256238303,20260721,000225,20,31.844,3,1162.2,245.77272727272728,600.0,259.9,507.5
subject_1784256238303,20260721,000225,21,33.462,3,1116.2,308.3181818181818,581.0,311.9,543.5
subject_1784256238303,20260721,000225,22,35.08,2,1389.5,356.1136363636364,1029.5,293.25,656.25
subject_1784256238303,20260721,000225,23,36.698,3,1174.0,284.8181818181818,513.0,311.0,536.0
subject_1784256238303,20260721,000225,24,38.316,3,1077.4,259.3636363636364,500.0,283.0,500.0
subject_1784256238303,20260721,000225,25,39.934,3,1252.8,259.45454545454544,530.0,263.6,503.0
subject_1784256238303,20260721,000225,26,41.552,3,1627.8000000000002,288.6818181818182,558.0,295.1,522.5
subject_1784256238303,20260721,000225,27,43.17,3,1644.6,282.1818181818182,565.0,284.6,513.0
subject_1784256238303,20260721,000225,28,44.788,3,2058.6,280.0,566.0,206.0,509.0
subject_1784256238303,20260721,000225,29,46.406,2,2147.3,357.5,1029.0,206.1,615.5
subject_1784256238303,20260721,000225,30,48.024,5,1174.0,236.13636363636363,698.0,130.7,614.5
subject_1784256238303,20260721,000225,31,49.642,4,1350.1,189.9090909090909,568.0,156.5,525.5
subject_1784256238303,20260721,000225,32,51.259,4,1481.0,184.86363636363637,618.5,204.8,532.0
subject_1784256238303,20260721,000225,33,52.877,4,1380.6,182.38636363636363,609.5,234.45,552.25
subject_1784256238303,20260721,000225,34,54.495,4,1407.5,181.0681818181818,615.0,293.75,568.25
subject_1784256238303,20260721,000225,35,56.113,4,1175.3,200.6590909090909,603.0,332.25,550.75
subject_1784256238303,20260721,000225,36,57.731,4,1727.5,205.0681818181818,694.0,335.9,626.0
subject_1784256238303,20260721,000225,37,59.349,4,1673.0,202.6590909090909,652.0,233.55,600.75
subject_1784256238303,20260721,000225,38,60.967,4,1533.0,236.4090909090909,624.5,307.4,639.5
subject_1784256238303,20260721,000225,39,62.585,4,1483.5,250.75,608.0,308.35,602.75
subject_1784256238303,20260721,000225,40,64.203,4,1447.5,254.22727272727272,613.5,241.89999999999998,574.0
subject_1784256238303,20260721,000225,41,65.821,3,1420.8,268.1818181818182,589.0,166.8,519.0
subject_1784256238303,20260721,000225,42,67.439,3,1208.3999999999999,283.1818181818182,532.0,189.6,510.0
subject_1784256238303,20260721,000225,43,69.057,3,1221.8,291.0,567.0,172.6,534.0
