subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784609034497,20260721,143707,0,0.568,1,1370.6,129.04545454545453,245.0,-319.7,312.5
subject_1784609034497,20260721,143707,1,2.158,1,2932.8,295.3636363636364,193.0,-678.6,411.0
subject_1784609034497,20260721,143707,2,3.591,1,4036.6000000000004,276.6363636363636,162.0,-765.2,369.0
subject_1784609034497,20260721,143707,3,5.365,1,3046.8,282.8636363636364,450.0,-689.1,418.5
subject_1784609034497,20260721,143707,4,7.016,1,2994.2,332.6818181818182,173.0,-710.9,420.5
subject_1784609034497,20260721,143707,5,8.231,1,3226.2,352.72727272727275,258.0,-747.4,484.0
subject_1784609034497,20260721,143707,6,10.005,1,2073.8,268.1363636363636,363.0,-551.1,410.5
subject_1784609034497,20260721,143707,7,11.531,1,2354.2,318.90909090909093,252.0,-627.4,434.0
subject_1784609034497,20260721,143707,8,13.522,1,747.4,180.8181818181818,319.0,-253.2,391.0
subject_1784609034497,20260721,143707,9,15.079,1,890.2,213.54545454545453,307.0,-320.8,395.0
subject_1784609034497,20260721,143707,10,16.296,2,1799.6999999999998,231.38636363636363,343.0,-475.45,412.25
subject_1784609034497,20260721,143707,11,18.286,1,1294.3999999999999,220.72727272727272,290.0,-397.4,416.0
subject_1784609034497,20260721,143707,12,19.844,1,1720.1999999999998,351.0,241.0,-581.4,486.0
subject_1784609034497,20260721,143707,13,21.619,1,1291.4,357.95454545454544,314.0,-562.3,527.5
subject_1784609034497,20260721,143707,14,23.051,1,750.2,370.45454545454544,245.0,-478.8,501.0
subject_1784609034497,20260721,143707,15,24.485,1,2766.6,375.77272727272725,301.0,-750.7,544.5
subject_1784609034497,20260721,143707,16,25.95,6,646.0,420.1136363636364,399.5,-536.05,551.25
subject_1784609034497,20260721,143707,17,27.723,1,1672.0,439.27272727272725,313.0,-677.0,592.0
subject_1784609034497,20260721,143707,18,29.498,1,1697.1999999999998,451.59090909090907,317.0,-701.9,593.5
subject_1784609034497,20260721,143707,19,30.747,1,3799.3999999999996,309.09090909090907,888.0,-840.8,774.0
