subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1780674970583,20260717,141940,0,0.009,2,922.1,105.18181818181819,332.0,-6.199999999999999,205.0
subject_1780674970583,20260717,141940,1,1.069,20,1041.8,100.22727272727272,361.5,-77.95,229.0
subject_1780674970583,20260717,141940,2,2.69,20,1341.5,140.27272727272725,459.0,-76.55000000000001,270.5
subject_1780674970583,20260717,141940,3,4.311,20,1063.6,108.0,352.5,-39.2,249.5
subject_1780674970583,20260717,141940,4,5.931,20,1192.7,111.75,380.0,-46.05,222.5
subject_1780674970583,20260717,141940,5,7.552,20,1207.0,110.25,361.0,-72.35,209.25
subject_1780674970583,20260717,141940,6,9.172,20,1258.6000000000001,114.43181818181819,387.0,-75.55000000000001,249.75
subject_1780674970583,20260717,141940,7,10.793,20,1152.1000000000001,108.31818181818181,394.5,-58.05,215.75
subject_1780674970583,20260717,141940,8,12.413,20,1204.4,116.77272727272728,420.5,-51.25,237.25
subject_1780674970583,20260717,141940,9,14.034,20,1252.4,111.31818181818181,352.0,-91.1,196.25
subject_1780674970583,20260717,141940,10,15.655,20,1016.8,103.56818181818181,361.0,-60.55,268.0
subject_1780674970583,20260717,141940,11,17.275,20,1177.0,104.27272727272728,394.0,-52.55,219.5
subject_1780674970583,20260717,141940,12,18.896,20,1319.4,116.79545454545455,451.0,-51.05,257.75
subject_1780674970583,20260717,141940,13,20.547,19,1257.4,118.18181818181819,446.0,-32.9,249.0
subject_1780674970583,20260717,141940,14,22.137,20,1254.7,118.25,429.0,-41.15,238.0
subject_1780674970583,20260717,141940,15,23.758,20,1333.0,117.81818181818181,451.5,11.15,258.0
subject_1780674970583,20260717,141940,16,25.378,19,1273.4,119.9090909090909,413.0,-35.1,232.5
subject_1780674970583,20260717,141940,17,26.998,19,1270.6,129.36363636363637,433.0,-28.1,244.5
subject_1780674970583,20260717,141940,18,28.619,19,1314.0,122.72727272727273,440.0,-53.6,240.5
subject_1780674970583,20260717,141940,19,30.239,20,1288.2,124.18181818181819,426.5,-41.0,234.0
subject_1780674970583,20260717,141940,20,31.86,19,1245.0,117.5909090909091,436.0,-33.1,221.5
subject_1780674970583,20260717,141940,21,33.48,19,1175.0,109.18181818181819,408.0,-38.9,236.5
subject_1780674970583,20260717,141940,22,35.101,20,1274.2,125.47727272727272,448.5,-13.3,251.25
subject_1780674970583,20260717,141940,23,36.721,20,1232.4,120.0909090909091,424.5,-25.45,245.25
subject_1780674970583,20260717,141940,24,38.342,19,1324.4,118.54545454545455,453.0,-60.400000000000006,259.5
subject_1780674970583,20260717,141940,25,39.962,19,1240.4,124.63636363636364,433.0,-56.3,249.5
subject_1780674970583,20260717,141940,26,41.583,19,1330.6,129.04545454545453,459.0,-45.2,264.0
subject_1780674970583,20260717,141940,27,43.203,19,1271.8,120.4090909090909,427.0,-16.799999999999997,242.5
subject_1780674970583,20260717,141940,28,44.824,19,1140.6,117.27272727272727,448.0,-30.9,244.0
subject_1780674970583,20260717,141940,29,46.444,20,1209.8000000000002,120.29545454545455,450.5,-5.550000000000001,248.0
subject_1780674970583,20260717,141940,30,48.064,19,1124.0,112.13636363636364,445.0,-21.6,254.5
subject_1780674970583,20260717,141940,31,49.685,19,1098.2,105.0909090909091,403.0,-68.7,234.5
subject_1780674970583,20260717,141940,32,51.305,17,1277.6,127.86363636363636,444.0,-29.5,260.0
subject_1780674970583,20260717,141940,33,52.926,18,1102.9,113.13636363636364,399.0,-38.1,237.0
subject_1780674970583,20260717,141940,34,54.578,18,1306.5,120.86363636363637,466.5,-33.85,268.0
subject_1780674970583,20260717,141940,35,56.167,19,1239.0,117.0909090909091,431.0,-31.2,261.5
subject_1780674970583,20260717,141940,36,57.787,19,1083.6,116.9090909090909,401.0,-12.8,263.0
subject_1780674970583,20260717,141940,37,59.408,18,1201.0,127.02272727272728,447.5,-2.5999999999999996,254.25
subject_1780674970583,20260717,141940,38,61.029,19,1296.0,141.0,472.0,-22.5,288.0
subject_1780674970583,20260717,141940,39,62.649,19,1211.8000000000002,117.77272727272727,457.0,-41.9,266.0
subject_1780674970583,20260717,141940,40,64.27,20,1251.4,130.75,466.5,-15.299999999999999,302.75
subject_1780674970583,20260717,141940,41,65.89,19,1123.8000000000002,130.3181818181818,448.0,-17.2,283.0
subject_1780674970583,20260717,141940,42,67.51,20,1364.6999999999998,134.95454545454544,481.0,-40.8,269.5
subject_1780674970583,20260717,141940,43,69.131,19,1282.0,142.95454545454547,485.0,-0.5,261.5
subject_1780674970583,20260717,141940,44,70.751,20,1321.6999999999998,139.1590909090909,498.5,-8.549999999999999,317.0
subject_1780674970583,20260717,141940,45,72.372,19,1208.8000000000002,131.86363636363637,459.0,-32.0,273.0
subject_1780674970583,20260717,141940,46,73.992,19,1230.0,137.5909090909091,493.0,16.5,302.0
subject_1780674970583,20260717,141940,47,75.613,19,1272.0,149.77272727272728,497.0,8.7,283.0
subject_1780674970583,20260717,141940,48,77.233,19,1342.0,145.86363636363637,497.0,-8.399999999999999,319.5
subject_1780674970583,20260717,141940,49,78.854,20,1146.5,136.20454545454547,471.0,-4.1,276.0
subject_1780674970583,20260717,141940,50,80.475,20,1585.7,183.13636363636363,713.0,-64.19999999999999,402.25
subject_1780674970583,20260717,141940,51,82.095,20,1296.3,160.3181818181818,554.5,-9.0,302.0
subject_1780674970583,20260717,141940,52,83.715,20,1375.8,167.22727272727272,577.0,-10.450000000000001,332.75
subject_1780674970583,20260717,141940,53,85.336,20,1351.7,166.0681818181818,562.5,-8.900000000000002,328.25
subject_1780674970583,20260717,141940,54,86.956,20,1269.7,152.1590909090909,508.5,-58.7,321.5
subject_1780674970583,20260717,141940,55,88.577,20,1348.8,163.52272727272725,563.0,-38.15,323.5
subject_1780674970583,20260717,141940,56,90.197,20,1401.9,168.4318181818182,574.5,37.95,337.75
subject_1780674970583,20260717,141940,57,91.817,20,1414.1,163.45454545454544,568.5,1.8999999999999986,330.0
subject_1780674970583,20260717,141940,58,93.438,20,1315.0,154.29545454545453,538.0,-54.5,324.0
subject_1780674970583,20260717,141940,59,95.058,19,1387.2,165.0,568.0,-67.0,365.0
subject_1780674970583,20260717,141940,60,96.679,20,1295.1,155.9318181818182,543.0,-53.400000000000006,308.25
subject_1780674970583,20260717,141940,61,98.299,20,1324.6,164.0,548.5,-85.75,330.25
subject_1780674970583,20260717,141940,62,99.92,20,1328.7,167.61363636363637,563.0,-60.699999999999996,324.0
subject_1780674970583,20260717,141940,63,101.54,20,1381.6,166.36363636363637,570.0,-32.099999999999994,321.5
subject_1780674970583,20260717,141940,64,103.161,20,1340.6000000000001,152.9090909090909,603.0,-54.25,361.5
subject_1780674970583,20260717,141940,65,104.781,20,1249.2,152.75,537.5,-27.2,334.25
subject_1780674970583,20260717,141940,66,106.402,20,1383.6,167.72727272727275,575.5,-12.799999999999999,348.75
subject_1780674970583,20260717,141940,67,108.022,19,1414.8,168.36363636363637,591.0,-36.1,359.5
subject_1780674970583,20260717,141940,68,109.642,20,1323.4,167.54545454545456,557.0,-47.7,345.5
subject_1780674970583,20260717,141940,69,111.262,20,1407.4,150.77272727272728,539.0,-15.1,359.25
subject_1780674970583,20260717,141940,70,112.883,20,1329.2,144.3181818181818,509.0,-28.95,302.25
subject_1780674970583,20260717,141940,71,114.534,19,1378.0,162.54545454545453,568.0,-16.3,370.0
subject_1780674970583,20260717,141940,72,116.124,20,1304.3,153.88636363636363,553.0,-71.0,357.0
subject_1780674970583,20260717,141940,73,117.744,19,1252.8000000000002,143.54545454545453,537.0,-93.1,363.0
subject_1780674970583,20260717,141940,74,119.37,20,1395.9,167.13636363636363,607.0,-52.5,392.5
subject_1780674970583,20260717,141940,75,120.985,20,1395.3,181.5681818181818,642.5,-55.4,387.75
subject_1780674970583,20260717,141940,76,122.605,20,1389.0,166.86363636363637,636.5,-42.3,386.0
subject_1780674970583,20260717,141940,77,124.225,20,1308.4,156.9318181818182,605.5,-11.85,391.25
subject_1780674970583,20260717,141940,78,125.845,20,1341.7,175.04545454545453,618.5,6.300000000000001,392.75
subject_1780674970583,20260717,141940,79,127.466,20,1290.0,168.27272727272725,584.0,-46.599999999999994,395.0
subject_1780674970583,20260717,141940,80,129.086,20,1354.1,166.04545454545456,569.0,-1.8500000000000014,350.0
subject_1780674970583,20260717,141940,81,130.706,20,1292.6,151.6590909090909,576.5,-42.3,361.25
subject_1780674970583,20260717,141940,82,132.327,20,1319.5,164.25,581.0,-70.7,391.5
subject_1780674970583,20260717,141940,83,133.947,20,1343.0,164.1590909090909,627.0,-29.799999999999997,399.0
subject_1780674970583,20260717,141940,84,135.598,19,1303.4,155.77272727272728,545.0,-71.2,367.0
subject_1780674970583,20260717,141940,85,137.187,20,1202.1999999999998,162.02272727272728,523.0,-86.1,341.0
