subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785395438359,20260730,163300,0,0.06,18,1982.6,202.11363636363637,698.0,-5.700000000000003,412.25
subject_1785395438359,20260730,163300,1,1.685,20,2011.9,220.1818181818182,714.0,-7.849999999999994,418.75
subject_1785395438359,20260730,163300,2,3.311,20,2058.6,220.22727272727272,718.5,-18.5,405.5
subject_1785395438359,20260730,163300,3,4.936,20,2192.1000000000004,231.77272727272725,749.0,-15.199999999999996,490.75
subject_1785395438359,20260730,163300,4,6.562,20,2225.8999999999996,242.22727272727275,753.5,-24.299999999999997,492.0
subject_1785395438359,20260730,163300,5,8.187,19,2121.6,226.63636363636363,769.0,-1.7000000000000028,497.0
subject_1785395438359,20260730,163300,6,9.812,19,2215.6,233.5909090909091,744.0,-6.200000000000003,469.0
subject_1785395438359,20260730,163300,7,11.438,19,2180.6,247.1818181818182,818.0,-6.700000000000003,476.0
subject_1785395438359,20260730,163300,8,13.063,19,2326.6,266.1818181818182,805.0,-11.0,462.0
subject_1785395438359,20260730,163300,9,14.689,18,2421.1,261.3181818181818,810.5,-3.8500000000000014,490.5
subject_1785395438359,20260730,163300,10,16.314,16,2379.9,258.6136363636364,806.0,-11.149999999999999,488.0
subject_1785395438359,20260730,163300,11,17.94,17,2317.8,258.45454545454544,789.0,-12.099999999999994,468.0
subject_1785395438359,20260730,163300,12,19.565,17,2427.2,255.3181818181818,806.0,-5.5,448.0
subject_1785395438359,20260730,163300,13,21.191,18,2468.6000000000004,271.6363636363636,790.0,-16.1,444.0
subject_1785395438359,20260730,163300,14,22.816,20,2389.8,267.4545454545455,786.0,-9.149999999999999,467.25
subject_1785395438359,20260730,163300,15,24.442,16,2403.2,267.02272727272725,785.0,-12.25,467.0
subject_1785395438359,20260730,163300,16,26.067,14,2349.5,262.1590909090909,787.0,-9.950000000000003,426.0
subject_1785395438359,20260730,163300,17,27.693,17,2479.6000000000004,271.8636363636364,801.0,-2.8999999999999986,429.0
subject_1785395438359,20260730,163300,18,29.318,17,2682.6000000000004,298.5,812.0,-25.0,425.5
subject_1785395438359,20260730,163300,19,30.944,17,2512.0,300.3636363636364,757.0,-22.6,419.5
subject_1785395438359,20260730,163300,20,32.569,14,2501.5,282.2045454545455,760.0,-0.75,418.5
subject_1785395438359,20260730,163300,21,34.195,14,2281.6000000000004,262.3863636363636,718.0,-2.450000000000003,382.5
subject_1785395438359,20260730,163300,22,35.82,14,2528.5,275.0454545454545,760.5,-12.600000000000001,396.0
subject_1785395438359,20260730,163300,23,37.446,13,2416.6000000000004,271.04545454545456,762.0,-24.799999999999997,383.5
subject_1785395438359,20260730,163300,24,39.071,15,2429.2,277.95454545454544,734.0,-25.7,399.5
subject_1785395438359,20260730,163300,25,40.697,13,2467.8,287.40909090909093,765.0,-44.5,392.5
subject_1785395438359,20260730,163300,26,42.322,12,2103.6,245.59090909090907,691.5,-34.550000000000004,403.75
subject_1785395438359,20260730,163300,27,43.948,16,2270.7000000000003,268.75,741.0,-19.0,404.5
subject_1785395438359,20260730,163300,28,45.573,13,1403.0,131.5,350.0,-20.799999999999997,245.5
subject_1785395438359,20260730,163300,29,47.199,14,2051.5,239.5681818181818,664.5,-32.349999999999994,396.75
