subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1784609034497,20260728,010131,0,0.222,13,1169.0,197.0,646.0,126.4,492.0
subject_1784609034497,20260728,010131,1,1.778,15,890.5999999999999,228.0,618.0,176.9,400.0
subject_1784609034497,20260728,010131,2,3.364,16,1078.0,185.5,458.5,141.60000000000002,431.0
subject_1784609034497,20260728,010131,3,5.044,14,1066.9,217.86363636363637,648.5,152.55,452.0
subject_1784609034497,20260728,010131,4,6.599,15,946.0,229.77272727272728,628.0,177.4,439.0
subject_1784609034497,20260728,010131,5,8.216,13,1088.6000000000001,195.22727272727272,433.0,143.0,462.0
subject_1784609034497,20260728,010131,6,9.834,14,988.5,220.6590909090909,500.0,152.6,391.0
subject_1784609034497,20260728,010131,7,11.451,16,993.8000000000001,236.38636363636363,613.0,167.95,433.25
subject_1784609034497,20260728,010131,8,13.131,14,1204.1,276.5454545454545,546.5,179.5,403.0
subject_1784609034497,20260728,010131,9,14.686,15,1184.0,224.1818181818182,419.0,122.4,418.5
subject_1784609034497,20260728,010131,10,16.303,14,1167.8,231.90909090909093,362.5,125.19999999999999,437.25
subject_1784609034497,20260728,010131,11,17.952,14,1287.4,277.2045454545455,478.5,151.3,400.0
subject_1784609034497,20260728,010131,12,19.538,15,1256.0,262.8636363636364,566.0,162.2,442.0
subject_1784609034497,20260728,010131,13,21.218,13,1232.8000000000002,242.5909090909091,480.0,139.5,451.0
subject_1784609034497,20260728,010131,14,22.773,15,1270.0,234.9090909090909,405.0,136.8,419.5
subject_1784609034497,20260728,010131,15,24.39,13,1242.4,234.04545454545453,562.0,132.3,556.0
subject_1784609034497,20260728,010131,16,26.007,16,1638.1,291.77272727272725,313.5,137.14999999999998,464.0
subject_1784609034497,20260728,010131,17,27.625,17,1634.0,305.0,384.0,145.7,494.0
subject_1784609034497,20260728,010131,18,29.242,12,1258.8000000000002,198.9318181818182,563.0,106.5,560.25
subject_1784609034497,20260728,010131,19,30.859,15,1380.8000000000002,229.3181818181818,395.0,104.7,454.0
subject_1784609034497,20260728,010131,20,32.477,15,1530.1999999999998,239.5909090909091,398.0,107.0,468.0
subject_1784609034497,20260728,010131,21,34.126,13,1330.6000000000001,170.27272727272728,598.0,127.7,649.0
subject_1784609034497,20260728,010131,22,35.712,15,1289.1999999999998,192.45454545454547,640.0,116.3,660.0
subject_1784609034497,20260728,010131,23,37.361,15,1223.0,193.04545454545453,578.0,104.7,632.0
subject_1784609034497,20260728,010131,24,38.947,15,1411.0,168.72727272727272,628.0,103.1,652.5
subject_1784609034497,20260728,010131,25,40.596,15,1406.3999999999999,169.3181818181818,647.0,92.9,636.5
subject_1784609034497,20260728,010131,26,42.182,17,1418.6,172.5,631.0,109.1,641.5
subject_1784609034497,20260728,010131,27,43.8,16,1359.9,166.54545454545456,632.0,104.4,612.75
subject_1784609034497,20260728,010131,28,45.542,14,1356.3,215.8409090909091,660.0,128.0,708.25
subject_1784609034497,20260728,010131,29,47.035,16,1332.3000000000002,216.52272727272728,658.5,138.89999999999998,729.25
subject_1784609034497,20260728,010131,30,48.652,15,1291.6000000000001,219.54545454545453,615.0,97.5,669.0
subject_1784609034497,20260728,010131,31,50.27,13,1393.8000000000002,192.4090909090909,667.0,107.1,701.5
subject_1784609034497,20260728,010131,32,51.888,15,1412.1999999999998,187.1818181818182,637.0,91.8,667.5
subject_1784609034497,20260728,010131,33,53.599,14,1324.4,186.20454545454544,627.0,67.94999999999999,648.5
subject_1784609034497,20260728,010131,34,55.123,16,1331.0,187.77272727272728,614.0,79.2,670.5
subject_1784609034497,20260728,010131,35,56.74,17,1242.0,199.36363636363637,595.0,58.6,661.5
subject_1784609034497,20260728,010131,36,58.358,15,1382.0,224.8181818181818,567.0,107.2,651.0
subject_1784609034497,20260728,010131,37,59.976,16,1587.3000000000002,125.8409090909091,296.5,-43.449999999999996,376.75
subject_1784609034497,20260728,010131,38,61.687,12,1482.5,160.11363636363637,382.5,-29.849999999999998,358.25
subject_1784609034497,20260728,010131,39,63.211,15,1775.4,237.36363636363637,307.0,8.700000000000003,400.5
subject_1784609034497,20260728,010131,40,64.828,17,1974.8000000000002,219.8181818181818,247.0,-13.6,323.0
subject_1784609034497,20260728,010131,41,66.446,14,1605.9,178.3409090909091,364.5,-10.900000000000002,388.5
subject_1784609034497,20260728,010131,42,68.095,14,1763.1999999999998,166.0681818181818,399.0,-1.2999999999999972,403.5
subject_1784609034497,20260728,010131,43,69.681,17,1841.6,203.0,293.0,-0.09999999999999964,323.0
subject_1784609034497,20260728,010131,44,71.299,16,2068.3,223.27272727272725,302.0,2.9000000000000004,379.5
subject_1784609034497,20260728,010131,45,72.916,15,1934.6,153.9090909090909,351.0,-54.0,282.5
subject_1784609034497,20260728,010131,46,74.534,14,1640.6000000000001,124.0909090909091,324.5,-76.30000000000001,257.75
subject_1784609034497,20260728,010131,47,76.152,17,1680.4,116.68181818181819,323.0,-108.9,256.5
subject_1784609034497,20260728,010131,48,77.894,12,1203.1,149.72727272727272,521.0,-43.7,340.0
subject_1784609034497,20260728,010131,49,79.387,15,1599.4,110.54545454545455,309.0,-130.5,193.0
subject_1784609034497,20260728,010131,50,81.004,15,1940.8000000000002,216.8181818181818,287.0,-3.0999999999999943,365.0
subject_1784609034497,20260728,010131,51,82.622,13,1470.0,170.45454545454547,510.0,51.5,437.5
subject_1784609034497,20260728,010131,52,84.24,17,1470.0,205.8181818181818,516.0,56.9,590.0
subject_1784609034497,20260728,010131,53,85.92,15,1313.0,168.5909090909091,548.0,-0.29999999999999716,555.5
subject_1784609034497,20260728,010131,54,87.475,14,1503.6999999999998,171.9318181818182,512.0,55.15,507.5
subject_1784609034497,20260728,010131,55,89.093,15,1551.0,156.27272727272728,567.0,-7.200000000000003,525.5
subject_1784609034497,20260728,010131,56,90.71,16,1581.9,148.22727272727275,354.0,-27.200000000000003,326.25
subject_1784609034497,20260728,010131,57,92.328,14,1544.1,170.11363636363637,364.0,18.4,352.25
subject_1784609034497,20260728,010131,58,93.946,16,1551.0,139.86363636363637,350.0,-54.8,325.5
subject_1784609034497,20260728,010131,59,95.594,13,1749.0,149.4090909090909,438.0,-38.0,351.0
subject_1784609034497,20260728,010131,60,97.181,15,1597.0,147.27272727272728,441.0,-17.6,366.0
subject_1784609034497,20260728,010131,61,98.83,14,1680.3000000000002,180.6818181818182,447.5,9.700000000000003,437.75
subject_1784609034497,20260728,010131,62,100.416,15,1673.0,146.0909090909091,457.0,-7.399999999999999,377.5
subject_1784609034497,20260728,010131,63,102.034,15,1634.8,162.0909090909091,466.0,20.9,414.5
subject_1784609034497,20260728,010131,64,103.683,14,1777.0,148.95454545454544,449.0,-48.949999999999996,395.5
subject_1784609034497,20260728,010131,65,105.269,15,1634.0,164.22727272727272,483.0,-3.0,415.5
subject_1784609034497,20260728,010131,66,106.887,14,1723.7,151.27272727272728,455.0,-34.849999999999994,366.25
subject_1784609034497,20260728,010131,67,108.566,13,1843.1999999999998,155.9090909090909,489.0,-15.600000000000001,414.0
subject_1784609034497,20260728,010131,68,110.122,16,1609.3,149.61363636363637,488.5,-18.05,391.0
subject_1784609034497,20260728,010131,69,111.739,16,1667.4,149.0909090909091,478.0,-25.3,379.75
subject_1784609034497,20260728,010131,70,113.357,15,1758.3999999999999,180.6818181818182,438.0,22.6,419.5
subject_1784609034497,20260728,010131,71,114.975,18,1732.9,153.29545454545456,475.5,-35.25,394.5
subject_1784609034497,20260728,010131,72,116.686,13,1797.0,158.63636363636363,525.0,-8.799999999999997,448.5
subject_1784609034497,20260728,010131,73,118.21,16,1669.3,160.86363636363637,515.5,6.799999999999999,439.75
subject_1784609034497,20260728,010131,74,119.828,17,1669.2,156.72727272727272,472.0,-14.700000000000003,409.0
subject_1784609034497,20260728,010131,75,121.57,10,1750.5,159.1590909090909,465.5,-24.65,395.25
subject_1784609034497,20260728,010131,76,123.063,17,1692.2,170.9090909090909,442.0,9.700000000000003,427.5
subject_1784609034497,20260728,010131,77,124.712,14,1933.5,165.0681818181818,428.0,-12.950000000000003,409.75
subject_1784609034497,20260728,010131,78,126.298,15,1683.0,167.9090909090909,477.0,-4.0,419.0
subject_1784609034497,20260728,010131,79,127.916,14,1707.3000000000002,172.0681818181818,461.5,26.2,455.75
subject_1784609034497,20260728,010131,80,129.627,13,1856.0,160.1818181818182,446.0,-19.4,404.0
subject_1784609034497,20260728,010131,81,131.151,16,1678.3999999999999,185.09090909090907,484.5,40.7,489.25
subject_1784609034497,20260728,010131,82,132.769,15,1827.2,168.77272727272728,477.0,29.200000000000003,477.5
subject_1784609034497,20260728,010131,83,134.417,15,1873.6,174.86363636363637,515.0,4.799999999999997,482.0
subject_1784609034497,20260728,010131,84,136.004,16,1880.1,174.75,515.0,34.2,486.0
subject_1784609034497,20260728,010131,85,137.621,16,1896.3999999999999,178.8181818181818,533.0,22.8,506.5
subject_1784609034497,20260728,010131,86,139.239,16,1840.4,176.54545454545453,561.0,33.35,503.25
subject_1784609034497,20260728,010131,87,140.888,15,1925.4,173.0909090909091,567.0,37.5,525.5
subject_1784609034497,20260728,010131,88,142.474,14,1904.3,170.70454545454544,597.5,15.650000000000002,538.5
subject_1784609034497,20260728,010131,89,144.092,16,1873.8000000000002,159.9318181818182,593.0,37.1,540.5
subject_1784609034497,20260728,010131,90,145.709,14,1800.8000000000002,167.11363636363637,579.0,18.95,516.0
subject_1784609034497,20260728,010131,91,147.327,16,1836.5,169.29545454545456,584.0,34.849999999999994,505.0
subject_1784609034497,20260728,010131,92,149.038,13,1819.0,166.5,623.0,-14.0,559.0
subject_1784609034497,20260728,010131,93,150.562,16,1875.9,165.04545454545456,622.5,41.8,565.5
subject_1784609034497,20260728,010131,94,152.179,17,1690.6,170.72727272727272,589.0,-7.399999999999999,567.5
subject_1784609034497,20260728,010131,95,153.797,15,1526.0,150.1818181818182,556.0,24.6,532.0
subject_1784609034497,20260728,010131,96,155.446,15,1682.0,160.36363636363637,595.0,12.299999999999997,538.0
subject_1784609034497,20260728,010131,97,157.032,15,1686.6,168.3181818181818,660.0,37.1,544.0
subject_1784609034497,20260728,010131,98,158.65,16,1729.2000000000003,158.45454545454547,634.5,-11.799999999999999,516.25
subject_1784609034497,20260728,010131,99,160.267,16,1619.7,139.75,378.0,-88.6,347.5
subject_1784609034497,20260728,010131,100,161.885,16,1509.1,134.6590909090909,507.5,-25.049999999999997,428.75
subject_1784609034497,20260728,010131,101,163.533,16,1624.3,151.25,599.5,-26.25,477.25
subject_1784609034497,20260728,010131,102,165.12,16,1580.6,157.4318181818182,562.5,-24.25,449.75
subject_1784609034497,20260728,010131,103,166.737,19,1452.0,142.54545454545453,530.0,-28.400000000000006,486.5
subject_1784609034497,20260728,010131,104,169.973,17,1811.8000000000002,173.27272727272728,443.0,-50.8,471.0
subject_1784609034497,20260728,010131,105,171.653,15,1273.4,169.95454545454547,339.0,-11.0,368.5
subject_1784609034497,20260728,010131,106,173.208,17,1418.0,148.3181818181818,223.0,-50.599999999999994,268.5
subject_1784609034497,20260728,010131,107,174.826,17,1325.8000000000002,156.45454545454547,204.0,6.600000000000001,279.0
subject_1784609034497,20260728,010131,108,176.443,16,968.5,135.5681818181818,201.0,29.4,273.25
subject_1784609034497,20260728,010131,109,178.061,16,1461.3999999999999,141.1818181818182,220.0,-45.65,287.75
subject_1784609034497,20260728,010131,110,179.74,16,973.3,154.4318181818182,206.0,28.599999999999998,266.5
subject_1784609034497,20260728,010131,111,181.296,18,1153.7,126.31818181818181,224.0,-82.95,250.75
subject_1784609034497,20260728,010131,112,182.944,15,1071.6,139.6818181818182,188.0,11.0,253.5
subject_1784609034497,20260728,010131,113,184.531,18,824.8,134.20454545454544,192.0,30.9,257.5
subject_1784609034497,20260728,010131,114,186.148,18,1258.0,125.29545454545455,222.5,-36.4,256.5
subject_1784609034497,20260728,010131,115,187.766,17,870.0,143.22727272727272,215.0,53.8,254.5
subject_1784609034497,20260728,010131,116,189.384,17,1042.6,108.4090909090909,221.0,-113.6,233.0
subject_1784609034497,20260728,010131,117,191.032,15,1352.4,149.63636363636363,234.0,18.200000000000003,290.0
subject_1784609034497,20260728,010131,118,192.619,17,855.0,188.5909090909091,352.0,150.0,377.5
subject_1784609034497,20260728,010131,119,194.236,16,1653.4,193.61363636363637,389.0,39.95,418.25
subject_1784609034497,20260728,010131,120,195.854,15,1567.1999999999998,233.0909090909091,236.0,46.6,346.0
subject_1784609034497,20260728,010131,121,197.472,17,1214.6,224.36363636363637,223.0,95.1,332.5
subject_1784609034497,20260728,010131,122,199.089,16,1480.3000000000002,172.13636363636363,271.5,-61.449999999999996,331.0
subject_1784609034497,20260728,010131,123,200.707,16,1321.2,195.02272727272725,517.5,70.75,471.5
subject_1784609034497,20260728,010131,124,202.325,16,1395.5,174.36363636363637,526.5,33.85,472.5
subject_1784609034497,20260728,010131,125,203.942,15,1676.0,196.36363636363637,484.0,-21.700000000000003,481.0
subject_1784609034497,20260728,010131,126,205.56,17,1235.1999999999998,187.72727272727272,475.0,53.9,443.0
subject_1784609034497,20260728,010131,127,207.208,15,1714.2,186.8181818181818,556.0,9.600000000000001,464.0
subject_1784609034497,20260728,010131,128,208.795,16,1159.9,178.13636363636363,465.0,73.75,445.25
subject_1784609034497,20260728,010131,129,210.412,15,1465.6,176.9090909090909,499.0,40.3,476.0
subject_1784609034497,20260728,010131,130,212.03,16,1327.5,181.52272727272725,485.0,67.4,464.25
subject_1784609034497,20260728,010131,131,213.648,16,1346.6,182.1590909090909,533.0,56.55,493.75
subject_1784609034497,20260728,010131,132,215.265,13,1805.8000000000002,185.36363636363637,606.0,-31.6,480.0
subject_1784609034497,20260728,010131,133,216.883,16,1223.8999999999999,162.25,480.5,26.700000000000003,420.25
subject_1784609034497,20260728,010131,134,218.531,13,1700.8,167.04545454545453,597.0,-60.3,378.0
subject_1784609034497,20260728,010131,135,220.118,13,1888.0,161.13636363636363,495.0,-70.8,380.0
subject_1784609034497,20260728,010131,136,221.736,17,1416.1999999999998,148.8181818181818,494.0,7.299999999999997,412.5
subject_1784609034497,20260728,010131,137,223.353,15,1780.9999999999998,178.86363636363637,537.0,-51.8,430.0
subject_1784609034497,20260728,010131,138,224.971,17,1451.0,158.63636363636363,474.0,-5.0,431.5
subject_1784609034497,20260728,010131,139,226.588,14,2001.6,185.5681818181818,558.5,-37.75,470.0
subject_1784609034497,20260728,010131,140,228.206,15,1453.0,170.6818181818182,515.0,20.4,501.5
subject_1784609034497,20260728,010131,141,229.823,14,2101.2,191.54545454545456,655.5,-33.400000000000006,516.25
subject_1784609034497,20260728,010131,142,231.441,16,1351.3,153.04545454545456,472.0,-2.450000000000003,436.75
subject_1784609034497,20260728,010131,143,233.058,13,1792.0000000000002,163.54545454545453,609.0,-85.6,415.0
subject_1784609034497,20260728,010131,144,234.676,15,1431.1999999999998,162.63636363636363,514.0,24.7,462.0
subject_1784609034497,20260728,010131,145,236.355,13,1572.0,159.0909090909091,579.0,-40.0,486.5
subject_1784609034497,20260728,010131,146,237.911,15,1730.1999999999998,175.95454545454547,498.0,3.700000000000003,482.0
subject_1784609034497,20260728,010131,147,239.559,13,1644.4,199.5909090909091,577.0,47.2,509.0
subject_1784609034497,20260728,010131,148,241.146,18,1846.0,173.13636363636363,550.0,-15.5,463.0
subject_1784609034497,20260728,010131,149,242.763,16,1538.6999999999998,168.4090909090909,491.0,16.25,463.75
subject_1784609034497,20260728,010131,150,244.381,16,1915.0,173.1590909090909,602.0,-38.7,460.75
subject_1784609034497,20260728,010131,151,246.03,14,1761.3,164.5909090909091,595.5,18.950000000000003,522.75
subject_1784609034497,20260728,010131,152,247.616,15,1781.0,168.45454545454547,672.0,-33.0,548.5
subject_1784609034497,20260728,010131,153,249.234,15,1841.9999999999998,184.9090909090909,628.0,-10.200000000000003,604.0
subject_1784609034497,20260728,010131,154,250.914,14,1662.6999999999998,175.1818181818182,648.0,-1.299999999999999,575.75
subject_1784609034497,20260728,010131,155,252.469,17,1866.0000000000002,179.54545454545453,668.0,-12.5,561.5
